תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,,
10.12.2019,"11,501.68","11,566.38","11,582.69","11,474.13",,-0.56%,,,,,,,,
09.12.2019,"11,566.38","11,549.98","11,588.60","11,501.47",,0.14%,,,,,,,,
06.12.2019,"11,549.98","11,550.86","11,616.58","11,543.44",,0.19%,,,,,,,,
05.12.2019,"11,528.60","11,526.80","11,533.93","11,467.12",,0.02%,,,,,,,,
04.12.2019,"11,526.04","11,491.38","11,583.04","11,453.53",,0.30%,,,,,,,,
03.12.2019,"11,491.38","11,419.02","11,510.21","11,412.88",,0.58%,,,,,,,,
02.12.2019,"11,425.31","11,597.96","11,597.96","11,421.46",,-1.49%,,,,,,,,
29.11.2019,"11,597.63","11,657.10","11,695.92","11,594.67",,-0.51%,,,,,,,,
27.11.2019,"11,657.50","11,600.45","11,660.51","11,558.24",,0.50%,,,,,,,,
26.11.2019,"11,599.95","11,442.51","11,600.85","11,442.51",,1.38%,,,,,,,,
25.11.2019,"11,442.51","11,395.09","11,516.31","11,395.09",,0.42%,,,,,,,,
22.11.2019,"11,394.60","11,431.67","11,432.93","11,300.69",,-0.04%,,,,,,,,
21.11.2019,"11,399.19","11,561.19","11,561.19","11,396.76",,-1.40%,,,,,,,,
20.11.2019,"11,561.19","11,607.29","11,608.28","11,523.56",,-0.46%,,,,,,,,
19.11.2019,"11,614.27","11,599.11","11,639.01","11,563.37",,0.13%,,,,,,,,
18.11.2019,"11,599.11","11,564.41","11,642.59","11,553.83",,0.47%,,,,,,,,
15.11.2019,"11,545.42","11,497.49","11,550.46","11,492.03",,0.42%,,,,,,,,
14.11.2019,"11,497.49","11,405.66","11,497.55","11,405.66",,0.91%,,,,,,,,
13.11.2019,"11,394.10","11,296.11","11,424.92","11,296.11",,0.89%,,,,,,,,
12.11.2019,"11,293.71","11,406.85","11,490.05","11,282.52",,-0.94%,,,,,,,,
11.11.2019,"11,400.45","11,396.32","11,432.77","11,349.37",,0.04%,,,,,,,,
08.11.2019,"11,396.32","11,448.76","11,467.75","11,386.27",,-0.44%,,,,,,,,
07.11.2019,"11,447.20","11,568.65","11,568.65","11,405.91",,-1.02%,,,,,,,,
06.11.2019,"11,565.51","11,540.57","11,626.02","11,540.57",,0.22%,,,,,,,,
05.11.2019,"11,540.57","11,709.58","11,709.58","11,493.06",,-1.44%,,,,,,,,
04.11.2019,"11,709.58","11,749.39","11,749.39","11,670.86",,-0.49%,,,,,,,,
01.11.2019,"11,766.95","11,760.91","11,824.54","11,671.46",,0.09%,,,,,,,,
31.10.2019,"11,756.01","11,779.25","11,843.62","11,719.38",,-0.20%,,,,,,,,
30.10.2019,"11,779.25","11,699.31","11,779.34","11,619.55",,0.69%,,,,,,,,
29.10.2019,"11,698.70","11,671.56","11,763.96","11,659.87",,0.23%,,,,,,,,
28.10.2019,"11,671.56","11,739.24","11,739.24","11,653.33",,-0.58%,,,,,,,,
25.10.2019,"11,739.24","11,829.96","11,831.33","11,723.50",,-1.14%,,,,,,,,
24.10.2019,"11,874.32","11,870.64","11,895.01","11,813.65",,0.03%,,,,,,,,
23.10.2019,"11,870.49","11,839.84","11,885.32","11,773.54",,0.26%,,,,,,,,
22.10.2019,"11,839.84","11,851.99","11,882.68","11,812.47",,-0.10%,,,,,,,,
21.10.2019,"11,851.87","11,736.60","11,852.95","11,736.60",,0.98%,,,,,,,,
18.10.2019,"11,736.60","11,665.81","11,749.33","11,635.37",,0.58%,,,,,,,,
17.10.2019,"11,668.62","11,651.49","11,692.71","11,637.15",,0.15%,,,,,,,,
16.10.2019,"11,651.49","11,641.44","11,654.82","11,565.49",,0.09%,,,,,,,,
15.10.2019,"11,641.44","11,602.71","11,643.20","11,559.42",,0.33%,,,,,,,,
14.10.2019,"11,602.71","11,603.32","11,614.93","11,554.62",,-0.01%,,,,,,,,
11.10.2019,"11,603.32","11,594.41","11,689.79","11,579.51",,0.10%,,,,,,,,
10.10.2019,"11,591.92","11,585.56","11,625.04","11,548.26",,0.05%,,,,,,,,
09.10.2019,"11,585.56","11,570.05","11,658.72","11,563.29",,0.15%,,,,,,,,
08.10.2019,"11,568.45","11,631.59","11,658.29","11,506.55",,-0.54%,,,,,,,,
07.10.2019,"11,631.59","11,603.79","11,690.30","11,593.10",,-0.17%,,,,,,,,
04.10.2019,"11,650.88","11,600.14","11,652.61","11,586.57",,0.57%,,,,,,,,
03.10.2019,"11,585.32","11,488.90","11,634.35","11,455.95",,0.85%,,,,,,,,
02.10.2019,"11,487.28","11,504.31","11,532.31","11,423.09",,-0.24%,,,,,,,,
01.10.2019,"11,515.46","11,634.24","11,651.10","11,470.58",,-1.00%,,,,,,,,
30.09.2019,"11,632.02","11,636.70","11,696.14","11,628.76",,-0.03%,,,,,,,,
27.09.2019,"11,634.96","11,671.66","11,683.62","11,557.77",,-0.09%,,,,,,,,
26.09.2019,"11,644.98","11,540.66","11,665.45","11,540.66",,0.91%,,,,,,,,
25.09.2019,"11,539.52","11,494.42","11,567.30","11,494.42",,0.40%,,,,,,,,
24.09.2019,"11,493.86","11,500.61","11,573.44","11,447.37",,-0.06%,,,,,,,,
23.09.2019,"11,500.61","11,488.98","11,562.79","11,436.14",,0.10%,,,,,,,,
20.09.2019,"11,488.98","11,506.52","11,580.63","11,488.17",,-0.14%,,,,,,,,
19.09.2019,"11,504.81","11,514.27","11,555.00","11,501.31",,-0.02%,,,,,,,,
18.09.2019,"11,507.48","11,546.97","11,584.54","11,417.75",,-0.34%,,,,,,,,
17.09.2019,"11,546.58","11,477.84","11,551.95","11,477.84",,0.79%,,,,,,,,
16.09.2019,"11,455.78","11,358.57","11,462.59","11,340.56",,0.86%,,,,,,,,
13.09.2019,"11,358.57","11,469.29","11,521.29","11,323.21",,-0.94%,,,,,,,,
12.09.2019,"11,466.04","11,465.48","11,566.95","11,410.23",,0.04%,,,,,,,,
11.09.2019,"11,460.97","11,446.96","11,472.83","11,364.37",,0.18%,,,,,,,,
10.09.2019,"11,440.94","11,508.19","11,508.19","11,308.98",,-0.58%,,,,,,,,
09.09.2019,"11,508.19","11,495.91","11,514.15","11,415.19",,0.11%,,,,,,,,
06.09.2019,"11,495.91","11,449.07","11,510.66","11,449.07",,0.41%,,,,,,,,
05.09.2019,"11,449.07","11,504.93","11,504.93","11,388.24",,-0.48%,,,,,,,,
04.09.2019,"11,504.18","11,406.60","11,513.92","11,406.60",,0.86%,,,,,,,,
03.09.2019,"11,406.60","11,325.18","11,429.27","11,286.08",,0.72%,,,,,,,,
30.08.2019,"11,325.18","11,303.25","11,354.57","11,278.98",,0.21%,,,,,,,,
29.08.2019,"11,301.60","11,199.43","11,315.19","11,199.43",,0.92%,,,,,,,,
28.08.2019,"11,198.92","11,157.95","11,215.94","11,145.27",,0.37%,,,,,,,,
27.08.2019,"11,157.95","11,206.79","11,292.11","11,157.51",,-0.44%,,,,,,,,
26.08.2019,"11,206.79","11,193.24","11,216.09","11,117.77",,0.73%,,,,,,,,
23.08.2019,"11,125.37","11,305.90","11,358.71","11,095.34",,-1.60%,,,,,,,,
22.08.2019,"11,305.90","11,246.71","11,317.09","11,198.70",,0.53%,,,,,,,,
21.08.2019,"11,246.71","11,215.18","11,286.12","11,204.68",,0.28%,,,,,,,,
20.08.2019,"11,215.06","11,353.98","11,353.98","11,211.71",,-1.01%,,,,,,,,
19.08.2019,"11,329.25","11,236.28","11,350.40","11,236.28",,0.83%,,,,,,,,
16.08.2019,"11,236.28","11,133.29","11,261.87","11,133.29",,0.94%,,,,,,,,
15.08.2019,"11,131.91","11,034.73","11,157.25","11,032.70",,1.00%,,,,,,,,
14.08.2019,"11,021.16","11,191.12","11,191.12","10,999.17",,-1.45%,,,,,,,,
13.08.2019,"11,182.80","11,163.04","11,208.84","11,089.26",,0.18%,,,,,,,,
12.08.2019,"11,163.04","11,198.34","11,210.75","11,113.76",,-0.31%,,,,,,,,
09.08.2019,"11,197.91","11,217.21","11,227.77","11,099.11",,-0.14%,,,,,,,,
08.08.2019,"11,213.85","11,048.82","11,220.17","10,988.62",,1.49%,,,,,,,,
07.08.2019,"11,048.82","10,951.41","11,125.61","10,814.10",,0.89%,,,,,,,,
06.08.2019,"10,951.41","10,838.61","11,012.39","10,813.94",,1.04%,,,,,,,,
05.08.2019,"10,838.61","11,076.61","11,076.61","10,696.47",,-2.15%,,,,,,,,
02.08.2019,"11,076.61","11,031.95","11,131.18","10,993.99",,0.50%,,,,,,,,
01.08.2019,"11,021.70","11,062.81","11,112.32","10,953.07",,-0.37%,,,,,,,,
31.07.2019,"11,062.47","11,147.03","11,205.76","11,007.69",,-0.63%,,,,,,,,
30.07.2019,"11,132.90","11,090.70","11,200.33","11,060.18",,0.39%,,,,,,,,
29.07.2019,"11,090.09","11,025.36","11,165.65","11,025.36",,0.59%,,,,,,,,
26.07.2019,"11,025.36","10,993.01","11,063.59","10,941.55",,0.32%,,,,,,,,
25.07.2019,"10,990.61","11,036.79","11,043.44","10,948.15",,-0.42%,,,,,,,,
24.07.2019,"11,036.79","11,033.44","11,050.15","10,972.12",,0.03%,,,,,,,,
23.07.2019,"11,033.44","10,890.44","11,036.78","10,881.66",,1.31%,,,,,,,,
22.07.2019,"10,890.44","10,932.13","10,941.75","10,867.96",,-0.24%,,,,,,,,
19.07.2019,"10,916.32","11,131.14","11,148.24","10,904.57",,-1.89%,,,,,,,,
18.07.2019,"11,126.73","11,107.66","11,159.65","11,025.74",,0.17%,,,,,,,,
17.07.2019,"11,107.50","11,146.61","11,193.70","11,030.11",,-0.35%,,,,,,,,
16.07.2019,"11,146.61","11,148.93","11,185.12","11,090.11",,-0.02%,,,,,,,,
15.07.2019,"11,148.93","11,157.43","11,228.27","11,140.36",,-0.07%,,,,,,,,
12.07.2019,"11,156.69","11,182.59","11,196.20","11,121.09",,-0.22%,,,,,,,,
11.07.2019,"11,180.85","11,322.11","11,322.11","11,131.35",,-1.25%,,,,,,,,
10.07.2019,"11,322.11","11,301.48","11,351.47","11,248.54",,0.56%,,,,,,,,
09.07.2019,"11,258.93","11,197.91","11,271.10","11,165.57",,0.43%,,,,,,,,
08.07.2019,"11,210.39","11,153.11","11,229.44","11,136.58",,0.51%,,,,,,,,
05.07.2019,"11,153.11","11,200.05","11,200.05","10,978.57",,-0.42%,,,,,,,,
03.07.2019,"11,200.05","11,057.97","11,201.20","11,057.97",,1.30%,,,,,,,,
02.07.2019,"11,056.11","10,868.16","11,060.56","10,868.16",,1.74%,,,,,,,,
01.07.2019,"10,867.49","10,890.93","10,955.78","10,732.74",,-0.19%,,,,,,,,
28.06.2019,"10,888.42","10,831.38","10,949.19","10,831.38",,0.59%,,,,,,,,
27.06.2019,"10,824.79","10,730.06","10,829.40","10,730.06",,1.14%,,,,,,,,
26.06.2019,"10,702.38","10,914.94","10,914.94","10,662.88",,-1.95%,,,,,,,,
25.06.2019,"10,914.94","11,026.71","11,100.87","10,910.19",,-1.01%,,,,,,,,
24.06.2019,"11,026.71","11,106.91","11,152.01","11,007.28",,-0.71%,,,,,,,,
21.06.2019,"11,105.96","11,259.09","11,259.09","11,058.77",,-1.36%,,,,,,,,
20.06.2019,"11,258.96","11,256.39","11,308.29","11,236.71",,0.49%,,,,,,,,
19.06.2019,"11,203.59","11,148.14","11,235.79","11,077.91",,0.50%,,,,,,,,
18.06.2019,"11,147.75","11,186.52","11,287.83","11,094.63",,-0.35%,,,,,,,,
17.06.2019,"11,186.52","11,064.94","11,199.59","11,064.94",,1.10%,,,,,,,,
14.06.2019,"11,064.94","11,073.68","11,125.21","11,046.99",,-0.07%,,,,,,,,
13.06.2019,"11,073.07","11,004.27","11,073.39","10,992.94",,0.69%,,,,,,,,
12.06.2019,"10,997.04","10,978.70","11,046.62","10,960.25",,0.22%,,,,,,,,
11.06.2019,"10,972.96","10,958.97","10,995.02","10,892.99",,0.18%,,,,,,,,
10.06.2019,"10,953.50","10,988.22","11,011.66","10,900.35",,-0.32%,,,,,,,,
07.06.2019,"10,988.22","10,960.14","11,064.32","10,960.14",,0.26%,,,,,,,,
06.06.2019,"10,959.87","10,947.33","10,978.16","10,870.80",,0.12%,,,,,,,,
05.06.2019,"10,946.59","10,711.65","10,948.55","10,711.65",,2.19%,,,,,,,,
04.06.2019,"10,711.65","10,761.88","10,764.70","10,609.05",,-0.47%,,,,,,,,
03.06.2019,"10,761.88","10,742.54","10,797.91","10,678.35",,0.18%,,,,,,,,
31.05.2019,"10,742.54","10,659.04","10,799.82","10,614.22",,0.48%,,,,,,,,
30.05.2019,"10,691.09","10,675.25","10,755.34","10,666.99",,0.15%,,,,,,,,
29.05.2019,"10,674.75","10,825.99","10,825.99","10,635.03",,-1.40%,,,,,,,,
28.05.2019,"10,825.99","10,948.63","11,011.15","10,825.32",,-1.12%,,,,,,,,
24.05.2019,"10,948.63","10,919.03","10,998.12","10,919.03",,0.27%,,,,,,,,
23.05.2019,"10,919.03","10,864.90","10,928.12","10,839.88",,0.14%,,,,,,,,
22.05.2019,"10,903.53","10,907.83","10,919.34","10,874.29",,-0.04%,,,,,,,,
21.05.2019,"10,907.71","10,798.80","10,928.73","10,798.80",,1.01%,,,,,,,,
20.05.2019,"10,798.80","10,928.93","10,933.33","10,750.21",,-1.25%,,,,,,,,
17.05.2019,"10,935.71","10,951.42","10,951.42","10,863.90",,-0.14%,,,,,,,,
16.05.2019,"10,951.42","10,905.19","10,988.56","10,887.20",,0.53%,,,,,,,,
15.05.2019,"10,894.04","10,826.12","10,931.03","10,795.88",,0.64%,,,,,,,,
14.05.2019,"10,824.92","10,797.22","10,858.92","10,775.93",,0.27%,,,,,,,,
13.05.2019,"10,795.94","10,813.63","10,813.63","10,718.01",,-0.12%,,,,,,,,
10.05.2019,"10,808.38","10,699.49","10,830.46","10,661.08",,1.05%,,,,,,,,
09.05.2019,"10,695.64","10,645.90","10,707.62","10,562.19",,0.47%,,,,,,,,
08.05.2019,"10,645.90","10,692.65","10,780.55","10,640.69",,-0.32%,,,,,,,,
07.05.2019,"10,679.71","10,881.51","10,881.51","10,602.23",,-1.84%,,,,,,,,
06.05.2019,"10,880.27","10,920.39","10,920.39","10,820.25",,-0.37%,,,,,,,,
03.05.2019,"10,920.39","10,840.21","10,936.23","10,812.68",,0.78%,,,,,,,,
02.05.2019,"10,835.66","10,831.98","10,940.52","10,792.36",,0.03%,,,,,,,,
01.05.2019,"10,831.98","10,783.83","10,943.70","10,781.17",,0.49%,,,,,,,,
30.04.2019,"10,779.28","10,682.23","10,803.43","10,628.26",,0.91%,,,,,,,,
29.04.2019,"10,682.23","10,799.96","10,831.66","10,671.13",,-1.08%,,,,,,,,
26.04.2019,"10,799.36","10,725.78","10,811.92","10,720.72",,0.70%,,,,,,,,
25.04.2019,"10,723.84","10,688.27","10,750.97","10,639.13",,0.01%,,,,,,,,
24.04.2019,"10,722.57","10,641.78","10,746.83","10,627.09",,1.01%,,,,,,,,
23.04.2019,"10,615.73","10,500.62","10,636.07","10,477.11",,1.42%,,,,,,,,
22.04.2019,"10,467.22","10,590.99","10,598.46","10,371.51",,-1.47%,,,,,,,,
18.04.2019,"10,623.86","10,514.01","10,651.56","10,503.33",,1.05%,,,,,,,,
17.04.2019,"10,513.89","10,617.39","10,644.72","10,481.84",,-0.97%,,,,,,,,
16.04.2019,"10,617.24","10,887.00","10,893.04","10,570.18",,-2.48%,,,,,,,,
15.04.2019,"10,887.00","10,959.69","10,959.69","10,858.98",,-0.54%,,,,,,,,
12.04.2019,"10,945.67","10,886.66","10,945.85","10,807.00",,0.56%,,,,,,,,
11.04.2019,"10,884.96","10,912.52","10,955.91","10,834.70",,-0.16%,,,,,,,,
10.04.2019,"10,902.23","10,782.68","10,905.74","10,782.68",,1.11%,,,,,,,,
09.04.2019,"10,782.68","10,851.53","10,855.41","10,768.96",,-0.63%,,,,,,,,
08.04.2019,"10,851.53","10,917.72","10,921.68","10,826.66",,-0.63%,,,,,,,,
05.04.2019,"10,920.71","10,865.61","10,928.81","10,842.68",,0.51%,,,,,,,,
04.04.2019,"10,865.61","10,884.85","10,895.39","10,804.88",,-0.16%,,,,,,,,
03.04.2019,"10,883.54","10,894.82","10,926.24","10,812.12",,-0.10%,,,,,,,,
02.04.2019,"10,894.30","10,821.35","10,907.73","10,719.96",,0.68%,,,,,,,,
01.04.2019,"10,820.54","10,802.34","10,822.94","10,682.41",,0.19%,,,,,,,,
29.03.2019,"10,800.09","10,867.82","10,869.91","10,777.76",,-0.51%,,,,,,,,
28.03.2019,"10,855.69","10,778.72","10,856.71","10,743.09",,0.95%,,,,,,,,
27.03.2019,"10,753.19","10,792.94","10,810.19","10,691.94",,-0.37%,,,,,,,,
26.03.2019,"10,792.94","10,678.39","10,793.92","10,678.39",,1.08%,,,,,,,,
25.03.2019,"10,677.83","10,677.44","10,721.29","10,617.79",,0.01%,,,,,,,,
22.03.2019,"10,677.00","10,735.48","10,821.26","10,675.78",,-0.51%,,,,,,,,
21.03.2019,"10,732.09","10,545.29","10,739.37","10,512.96",,1.78%,,,,,,,,
20.03.2019,"10,544.88","10,513.03","10,616.19","10,435.11",,0.30%,,,,,,,,
19.03.2019,"10,512.91","10,565.35","10,575.57","10,481.37",,-0.46%,,,,,,,,
18.03.2019,"10,561.92","10,641.91","10,673.06","10,507.85",,-0.75%,,,,,,,,
15.03.2019,"10,641.77","10,714.55","10,725.06","10,621.88",,-0.67%,,,,,,,,
14.03.2019,"10,713.94","10,695.38","10,714.42","10,659.03",,0.27%,,,,,,,,
13.03.2019,"10,685.47","10,646.10","10,725.21","10,646.10",,0.39%,,,,,,,,
12.03.2019,"10,644.17","10,591.16","10,666.01","10,591.16",,0.55%,,,,,,,,
11.03.2019,"10,586.15","10,474.80","10,589.07","10,451.10",,1.30%,,,,,,,,
08.03.2019,"10,450.20","10,445.97","10,495.37","10,407.26",,0.04%,,,,,,,,
07.03.2019,"10,445.97","10,476.53","10,550.99","10,417.14",,-0.28%,,,,,,,,
06.03.2019,"10,475.79","10,528.17","10,569.05","10,471.37",,-0.50%,,,,,,,,
05.03.2019,"10,528.17","10,488.65","10,566.68","10,469.32",,0.38%,,,,,,,,
04.03.2019,"10,488.65","10,433.72","10,504.17","10,380.72",,0.53%,,,,,,,,
01.03.2019,"10,433.38","10,498.52","10,510.15","10,324.15",,-0.61%,,,,,,,,
28.02.2019,"10,497.80","10,477.99","10,627.41","10,445.92",,0.17%,,,,,,,,
27.02.2019,"10,479.66","10,528.09","10,528.09","10,394.76",,-0.46%,,,,,,,,
26.02.2019,"10,527.59","10,553.19","10,587.89","10,508.13",,-0.24%,,,,,,,,
25.02.2019,"10,553.19","10,630.16","10,657.28","10,541.57",,-0.72%,,,,,,,,
22.02.2019,"10,630.16","10,559.18","10,669.21","10,550.94",,0.69%,,,,,,,,
21.02.2019,"10,557.63","10,536.29","10,567.33","10,443.93",,0.27%,,,,,,,,
20.02.2019,"10,529.67","10,597.20","10,597.20","10,454.01",,-0.74%,,,,,,,,
19.02.2019,"10,607.81","10,599.51","10,635.97","10,578.31",,0.08%,,,,,,,,
15.02.2019,"10,599.39","10,544.19","10,602.26","10,539.02",,0.56%,,,,,,,,
14.02.2019,"10,540.68","10,540.18","10,578.90","10,497.78",,-0.03%,,,,,,,,
13.02.2019,"10,544.15","10,452.26","10,554.52","10,431.09",,0.73%,,,,,,,,
12.02.2019,"10,467.60","10,555.41","10,567.29","10,439.91",,-0.83%,,,,,,,,
11.02.2019,"10,554.81","10,527.04","10,573.33","10,504.14",,0.26%,,,,,,,,
08.02.2019,"10,527.04","10,532.41","10,567.17","10,474.59",,-0.05%,,,,,,,,
07.02.2019,"10,532.41","10,425.20","10,547.19","10,364.03",,1.03%,,,,,,,,
06.02.2019,"10,425.20","10,464.77","10,464.77","10,382.15",,-0.48%,,,,,,,,
05.02.2019,"10,475.80","10,421.78","10,479.83","10,362.17",,0.52%,,,,,,,,
04.02.2019,"10,421.78","10,307.95","10,421.85","10,252.80",,0.95%,,,,,,,,
01.02.2019,"10,323.75","10,397.80","10,448.19","10,163.94",,-0.71%,,,,,,,,
31.01.2019,"10,397.47","10,310.03","10,404.62","10,224.00",,0.66%,,,,,,,,
30.01.2019,"10,328.93","10,242.44","10,362.05","10,229.45",,0.85%,,,,,,,,
29.01.2019,"10,241.85","10,148.66","10,241.85","10,136.34",,0.90%,,,,,,,,
28.01.2019,"10,150.40","10,044.67","10,163.06","10,002.55",,1.05%,,,,,,,,
25.01.2019,"10,044.67","9,938.61","10,045.43","9,933.38",,1.37%,,,,,,,,
24.01.2019,"9,908.59","9,898.18","9,936.10","9,833.68",,0.11%,,,,,,,,
23.01.2019,"9,898.03","9,892.02","9,908.75","9,830.68",,0.06%,,,,,,,,
22.01.2019,"9,892.02","9,922.21","9,936.06","9,815.63",,-0.30%,,,,,,,,
18.01.2019,"9,922.09","9,883.24","9,930.70","9,840.92",,0.39%,,,,,,,,
17.01.2019,"9,883.24","9,836.42","9,888.56","9,814.90",,0.48%,,,,,,,,
16.01.2019,"9,836.42","9,758.87","9,869.04","9,739.11",,0.77%,,,,,,,,
15.01.2019,"9,760.95","9,662.38","9,790.87","9,662.38",,1.02%,,,,,,,,
14.01.2019,"9,662.38","9,680.87","9,722.25","9,632.30",,-0.45%,,,,,,,,
11.01.2019,"9,705.83","9,682.63","9,712.12","9,632.80",,0.24%,,,,,,,,
10.01.2019,"9,682.63","9,551.18","9,703.35","9,504.16",,1.38%,,,,,,,,
09.01.2019,"9,551.18","9,556.27","9,578.81","9,453.29",,-0.04%,,,,,,,,
08.01.2019,"9,554.89","9,334.30","9,573.17","9,334.30",,2.36%,,,,,,,,
07.01.2019,"9,334.30","9,246.54","9,398.54","9,246.54",,0.95%,,,,,,,,
04.01.2019,"9,246.01","9,144.49","9,327.67","9,144.49",,1.11%,,,,,,,,
03.01.2019,"9,144.49","9,091.98","9,281.37","9,084.91",,0.61%,,,,,,,,
02.01.2019,"9,089.28","9,259.95","9,259.95","9,034.09",,-2.61%,,,,,,,,
31.12.2018,"9,332.57","9,319.16","9,332.70","9,168.34",,0.31%,,,,,,,,
28.12.2018,"9,303.31","9,305.69","9,396.53","9,214.95",,0.21%,,,,,,,,
27.12.2018,"9,283.42","9,273.93","9,283.47","9,014.17",,0.12%,,,,,,,,
26.12.2018,"9,272.11","8,991.71","9,272.37","8,905.88",,3.38%,,,,,,,,
24.12.2018,"8,968.99","9,346.92","9,346.92","8,968.96",,-4.04%,,,,,,,,
21.12.2018,"9,346.92","9,452.66","9,652.63","9,336.92",,-1.12%,,,,,,,,
20.12.2018,"9,452.66","9,579.78","9,598.14","9,381.37",,-1.32%,,,,,,,,
19.12.2018,"9,579.34","9,704.41","9,737.62","9,546.59",,-1.28%,,,,,,,,
18.12.2018,"9,703.77","9,615.67","9,769.87","9,615.67",,0.92%,,,,,,,,
17.12.2018,"9,615.54","9,996.19","10,029.67","9,586.18",,-3.76%,,,,,,,,
14.12.2018,"9,991.51","10,000.50","10,021.70","9,930.12",,-0.06%,,,,,,,,
13.12.2018,"9,997.86","9,947.70","10,100.01","9,947.70",,0.57%,,,,,,,,
12.12.2018,"9,941.20","10,153.23","10,225.71","9,937.99",,-2.08%,,,,,,,,
11.12.2018,"10,152.83","10,164.25","10,259.49","10,152.83",,-0.06%,,,,,,,,
10.12.2018,"10,159.29","10,240.87","10,251.05","10,041.99",,-0.80%,,,,,,,,
07.12.2018,"10,240.87","10,368.18","10,368.18","10,208.24",,-1.23%,,,,,,,,
06.12.2018,"10,368.18","10,106.63","10,375.08","9,954.27",,2.60%,,,,,,,,
04.12.2018,"10,105.91","10,277.03","10,293.15","10,089.32",,-1.67%,,,,,,,,
03.12.2018,"10,277.03","10,210.12","10,277.63","10,184.59",,0.66%,,,,,,,,
30.11.2018,"10,210.12","10,103.95","10,214.74","10,099.86",,1.07%,,,,,,,,
29.11.2018,"10,102.34","10,105.96","10,145.62","10,026.28",,-0.03%,,,,,,,,
28.11.2018,"10,105.47","10,007.52","10,105.62","9,979.48",,0.98%,,,,,,,,
27.11.2018,"10,007.26","9,968.53","10,016.78","9,923.62",,0.39%,,,,,,,,
26.11.2018,"9,968.53","9,960.65","10,024.43","9,935.70",,0.08%,,,,,,,,
23.11.2018,"9,960.65","9,984.67","10,012.31","9,902.86",,-0.24%,,,,,,,,
21.11.2018,"9,984.67","9,991.93","10,088.49","9,950.35",,-0.07%,,,,,,,,
20.11.2018,"9,991.93","10,060.34","10,084.00","9,978.65",,-0.68%,,,,,,,,
19.11.2018,"10,060.22","10,040.90","10,109.19","9,985.83",,0.19%,,,,,,,,
16.11.2018,"10,040.90","9,927.09","10,044.02","9,899.73",,1.15%,,,,,,,,
15.11.2018,"9,927.09","10,029.97","10,029.97","9,834.40",,-0.92%,,,,,,,,
14.11.2018,"10,019.33","10,055.52","10,088.90","9,979.42",,-0.34%,,,,,,,,
13.11.2018,"10,053.78","10,038.07","10,097.93","9,981.69",,0.18%,,,,,,,,
12.11.2018,"10,036.13","10,031.29","10,137.87","10,026.53",,0.05%,,,,,,,,
09.11.2018,"10,031.29","10,019.10","10,057.15","9,972.88",,0.13%,,,,,,,,
08.11.2018,"10,018.72","9,998.35","10,019.28","9,921.48",,0.28%,,,,,,,,
07.11.2018,"9,990.34","9,859.17","9,992.82","9,853.05",,1.33%,,,,,,,,
06.11.2018,"9,859.17","9,802.74","9,862.41","9,794.52",,0.58%,,,,,,,,
05.11.2018,"9,802.74","9,646.46","9,841.82","9,646.46",,1.62%,,,,,,,,
02.11.2018,"9,646.46","9,774.39","9,786.30","9,549.74",,-1.27%,,,,,,,,
01.11.2018,"9,770.08","9,738.26","9,805.45","9,702.81",,0.33%,,,,,,,,
31.10.2018,"9,737.93","9,868.06","9,879.08","9,717.61",,-1.32%,,,,,,,,
30.10.2018,"9,868.06","9,798.25","9,956.42","9,766.81",,0.96%,,,,,,,,
29.10.2018,"9,773.98","9,639.56","9,826.50","9,639.56",,1.39%,,,,,,,,
26.10.2018,"9,639.56","9,825.43","9,825.43","9,571.05",,-1.86%,,,,,,,,
25.10.2018,"9,822.69","9,669.49","9,870.27","9,654.18",,1.58%,,,,,,,,
24.10.2018,"9,669.49","9,578.29","9,754.07","9,578.29",,0.95%,,,,,,,,
23.10.2018,"9,578.29","9,530.62","9,630.17","9,451.01",,0.50%,,,,,,,,
22.10.2018,"9,530.62","9,689.58","9,735.78","9,528.92",,-1.50%,,,,,,,,
19.10.2018,"9,675.75","9,606.70","9,701.26","9,606.70",,0.72%,,,,,,,,
18.10.2018,"9,606.70","9,621.57","9,683.70","9,583.39",,-0.15%,,,,,,,,
17.10.2018,"9,621.42","9,654.73","9,677.02","9,555.65",,-0.35%,,,,,,,,
16.10.2018,"9,654.73","9,480.69","9,683.00","9,447.85",,1.84%,,,,,,,,
15.10.2018,"9,480.60","9,428.46","9,569.39","9,407.89",,0.56%,,,,,,,,
12.10.2018,"9,427.75","9,455.29","9,548.09","9,377.69",,-0.27%,,,,,,,,
11.10.2018,"9,453.70","9,746.97","9,746.97","9,447.18",,-2.84%,,,,,,,,
10.10.2018,"9,729.54","9,866.64","9,893.03","9,725.80",,-1.39%,,,,,,,,
09.10.2018,"9,866.64","9,843.59","9,888.89","9,792.77",,0.25%,,,,,,,,
08.10.2018,"9,842.28","9,692.21","9,878.63","9,692.21",,1.55%,,,,,,,,
05.10.2018,"9,692.21","9,683.57","9,745.57","9,680.21",,0.09%,,,,,,,,
04.10.2018,"9,683.57","9,775.89","9,775.89","9,619.04",,-0.92%,,,,,,,,
03.10.2018,"9,773.97","9,869.56","9,906.59","9,709.70",,-0.96%,,,,,,,,
02.10.2018,"9,869.07","9,901.90","9,937.59","9,866.32",,-0.32%,,,,,,,,
