תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,
17.01.2022,3.5451,3.5468,3.5586,3.5396,,0.01%,,,,,,,
14.01.2022,3.5448,3.5675,3.5777,3.5397,,-0.54%,,,,,,,
13.01.2022,3.5639,3.5595,3.5793,3.5529,,0.21%,,,,,,,
12.01.2022,3.5565,3.5311,3.5675,3.5304,,0.76%,,,,,,,
11.01.2022,3.5296,3.5498,3.5579,3.5294,,-0.43%,,,,,,,
10.01.2022,3.545,3.5284,3.5643,3.5165,,0.51%,,,,,,,
07.01.2022,3.5269,3.5116,3.5363,3.5032,,0.55%,,,,,,,
06.01.2022,3.5075,3.5123,3.5339,3.5085,,-0.07%,,,,,,,
05.01.2022,3.5099,3.4833,3.5182,3.4789,,0.84%,,,,,,,
04.01.2022,3.4807,3.5147,3.519,3.4792,,-0.84%,,,,,,,
03.01.2022,3.5103,3.5266,3.535,3.5,,-0.54%,,,,,,,
31.12.2021,3.5294,3.5164,3.5432,3.5062,,0.42%,,,,,,,
30.12.2021,3.5147,3.5411,3.5471,3.5091,,-0.68%,,,,,,,
29.12.2021,3.5386,3.5084,3.5525,3.502,,0.96%,,,,,,,
28.12.2021,3.505,3.527,3.5403,3.495,,-0.56%,,,,,,,
27.12.2021,3.5248,3.5695,3.5718,3.5199,,-1.12%,,,,,,,
24.12.2021,3.5646,3.5721,3.5843,3.5624,,-0.14%,,,,,,,
23.12.2021,3.5695,3.5832,3.591,3.5594,,-0.30%,,,,,,,
22.12.2021,3.5803,3.5696,3.591,3.5563,,0.38%,,,,,,,
21.12.2021,3.5668,3.5741,3.5807,3.5521,,-0.14%,,,,,,,
20.12.2021,3.5718,3.5163,3.5864,3.5157,,1.71%,,,,,,,
17.12.2021,3.5119,3.5144,3.5522,3.506,,0.03%,,,,,,,
16.12.2021,3.5107,3.5213,3.5332,3.4926,,-0.23%,,,,,,,
15.12.2021,3.5187,3.5332,3.5411,3.5158,,-0.34%,,,,,,,
14.12.2021,3.5306,3.5128,3.544,3.4962,,0.57%,,,,,,,
13.12.2021,3.5105,3.509,3.5225,3.4899,,0.15%,,,,,,,
10.12.2021,3.5052,3.5024,3.5134,3.4866,,0.14%,,,,,,,
09.12.2021,3.5002,3.5148,3.5234,3.496,,-0.34%,,,,,,,
08.12.2021,3.5123,3.527,3.5364,3.5028,,-0.32%,,,,,,,
07.12.2021,3.5236,3.5746,3.5762,3.5155,,-1.34%,,,,,,,
06.12.2021,3.5716,3.5797,3.5919,3.5603,,-0.11%,,,,,,,
03.12.2021,3.5754,3.5756,3.5876,3.5584,,0.11%,,,,,,,
02.12.2021,3.5716,3.5806,3.5958,3.5714,,-0.21%,,,,,,,
01.12.2021,3.5791,3.5725,3.5833,3.5562,,0.26%,,,,,,,
30.11.2021,3.5698,3.5671,3.6032,3.5403,,0.15%,,,,,,,
29.11.2021,3.5643,3.6079,3.6122,3.5519,,-1.22%,,,,,,,
26.11.2021,3.6085,3.5431,3.6177,3.542,,1.92%,,,,,,,
25.11.2021,3.5406,3.525,3.5543,3.5094,,0.55%,,,,,,,
24.11.2021,3.5214,3.5259,3.568,3.5126,,0.01%,,,,,,,
23.11.2021,3.521,3.4728,3.5423,3.4669,,1.54%,,,,,,,
22.11.2021,3.4675,3.4962,3.498,3.4648,,-0.74%,,,,,,,
19.11.2021,3.4934,3.5093,3.5104,3.482,,-0.37%,,,,,,,
18.11.2021,3.5062,3.4831,3.5106,3.4781,,0.72%,,,,,,,
17.11.2021,3.4812,3.5041,3.507,3.4395,,-0.54%,,,,,,,
16.11.2021,3.5002,3.5282,3.5367,3.4967,,-0.72%,,,,,,,
15.11.2021,3.5255,3.5594,3.5647,3.5262,,-0.87%,,,,,,,
12.11.2021,3.5564,3.5723,3.5732,3.5536,,-0.35%,,,,,,,
11.11.2021,3.5689,3.5806,3.5905,3.5673,,-0.21%,,,,,,,
10.11.2021,3.5763,3.6046,3.6068,3.5739,,-0.67%,,,,,,,
09.11.2021,3.6005,3.6076,3.6145,3.5922,,-0.11%,,,,,,,
08.11.2021,3.6046,3.5973,3.6115,3.5664,,0.25%,,,,,,,
05.11.2021,3.5956,3.5911,3.6069,3.5836,,0.26%,,,,,,,
04.11.2021,3.5862,3.6198,3.6225,3.5836,,-0.85%,,,,,,,
03.11.2021,3.617,3.6311,3.6416,3.6083,,-0.24%,,,,,,,
02.11.2021,3.6258,3.6175,3.6498,3.5978,,0.36%,,,,,,,
01.11.2021,3.6129,3.6548,3.6569,3.6093,,-1.07%,,,,,,,
29.10.2021,3.6521,3.6965,3.7,3.6464,,-1.10%,,,,,,,
28.10.2021,3.6929,3.7012,3.7047,3.6765,,-0.16%,,,,,,,
27.10.2021,3.699,3.7103,3.715,3.6945,,-0.23%,,,,,,,
26.10.2021,3.7074,3.716,3.7236,3.7055,,-0.15%,,,,,,,
25.10.2021,3.713,3.7371,3.746,3.7137,,-0.55%,,,,,,,
22.10.2021,3.7334,3.7302,3.7413,3.727,,0.17%,,,,,,,
21.10.2021,3.7271,3.7422,3.7487,3.7273,,-0.35%,,,,,,,
20.10.2021,3.7403,3.7399,3.7474,3.7321,,0.09%,,,,,,,
19.10.2021,3.7371,3.7371,3.7519,3.7349,,0.07%,,,,,,,
18.10.2021,3.7345,3.7373,3.744,3.729,,-0.02%,,,,,,,
15.10.2021,3.7351,3.7353,3.7434,3.7324,,0.03%,,,,,,,
14.10.2021,3.7338,3.7393,3.7481,3.7282,,-0.05%,,,,,,,
13.10.2021,3.7355,3.7263,3.7462,3.725,,0.32%,,,,,,,
12.10.2021,3.7236,3.7288,3.7385,3.7226,,-0.09%,,,,,,,
11.10.2021,3.7268,3.7401,3.7454,3.7258,,-0.30%,,,,,,,
08.10.2021,3.738,3.7273,3.7441,3.7232,,0.39%,,,,,,,
07.10.2021,3.7236,3.7406,3.7444,3.724,,-0.37%,,,,,,,
06.10.2021,3.7374,3.7502,3.7587,3.7338,,-0.23%,,,,,,,
05.10.2021,3.7462,3.7466,3.756,3.736,,0.06%,,,,,,,
04.10.2021,3.744,3.7332,3.7537,3.7265,,0.42%,,,,,,,
01.10.2021,3.7282,3.7352,3.7433,3.7264,,-0.13%,,,,,,,
30.09.2021,3.7331,3.7327,3.7443,3.7261,,0.07%,,,,,,,
29.09.2021,3.7306,3.7561,3.7623,3.7296,,-0.49%,,,,,,,
28.09.2021,3.7488,3.7436,3.7621,3.7382,,0.20%,,,,,,,
27.09.2021,3.7412,3.7475,3.7536,3.74,,-0.09%,,,,,,,
24.09.2021,3.7445,3.7538,3.7618,3.743,,-0.20%,,,,,,,
23.09.2021,3.7519,3.7421,3.7606,3.7417,,0.32%,,,,,,,
22.09.2021,3.7401,3.7589,3.7675,3.7414,,-0.43%,,,,,,,
21.09.2021,3.7562,3.769,3.7715,3.7549,,-0.23%,,,,,,,
20.09.2021,3.7648,3.7627,3.7731,3.7545,,0.15%,,,,,,,
17.09.2021,3.759,3.78,3.7871,3.7595,,-0.54%,,,,,,,
16.09.2021,3.7794,3.7878,3.7896,3.769,,-0.14%,,,,,,,
15.09.2021,3.7846,3.791,3.7944,3.7824,,-0.09%,,,,,,,
14.09.2021,3.788,3.7892,3.807,3.7842,,-0.02%,,,,,,,
13.09.2021,3.7888,3.7806,3.7947,3.7711,,0.27%,,,,,,,
10.09.2021,3.7785,3.7909,3.7956,3.7792,,-0.26%,,,,,,,
09.09.2021,3.7885,3.7877,3.8004,3.7802,,0.12%,,,,,,,
08.09.2021,3.7838,3.7973,3.8013,3.7831,,-0.24%,,,,,,,
07.09.2021,3.7928,3.803,3.8083,3.79,,-0.17%,,,,,,,
06.09.2021,3.7991,3.8063,3.8078,3.7933,,-0.08%,,,,,,,
03.09.2021,3.802,3.8078,3.8184,3.7999,,-0.01%,,,,,,,
02.09.2021,3.8024,3.7962,3.8111,3.7937,,0.28%,,,,,,,
01.09.2021,3.7917,3.7849,3.8045,3.7794,,0.26%,,,,,,,
31.08.2021,3.782,3.7942,3.8047,3.7791,,-0.23%,,,,,,,
30.08.2021,3.7908,3.7981,3.8086,3.7887,,-0.16%,,,,,,,
27.08.2021,3.7969,3.792,3.809,3.7856,,0.22%,,,,,,,
26.08.2021,3.7884,3.7998,3.8028,3.7866,,-0.19%,,,,,,,
25.08.2021,3.7956,3.7819,3.805,3.7734,,0.43%,,,,,,,
24.08.2021,3.7794,3.7863,3.7937,3.7714,,-0.13%,,,,,,,
23.08.2021,3.7842,3.7874,3.7975,3.7821,,-0.06%,,,,,,,
20.08.2021,3.7866,3.7926,3.7972,3.7797,,-0.10%,,,,,,,
19.08.2021,3.7905,3.7865,3.8074,3.7717,,0.16%,,,,,,,
18.08.2021,3.7844,3.7905,3.8012,3.7785,,-0.11%,,,,,,,
17.08.2021,3.7884,3.7995,3.8064,3.7867,,-0.22%,,,,,,,
16.08.2021,3.7969,3.7927,3.8065,3.7836,,0.20%,,,,,,,
13.08.2021,3.7894,3.7795,3.797,3.7788,,0.31%,,,,,,,
12.08.2021,3.7777,3.7921,3.7948,3.7753,,-0.32%,,,,,,,
11.08.2021,3.7899,3.7832,3.7961,3.7669,,0.29%,,,,,,,
10.08.2021,3.7789,3.7805,3.7884,3.7752,,0.01%,,,,,,,
09.08.2021,3.7785,3.7942,3.7997,3.7784,,-0.35%,,,,,,,
06.08.2021,3.7918,3.8046,3.8084,3.7869,,-0.24%,,,,,,,
05.08.2021,3.801,3.8037,3.8081,3.7981,,0.04%,,,,,,,
04.08.2021,3.7996,3.8081,3.8174,3.7977,,-0.14%,,,,,,,
03.08.2021,3.8049,3.8271,3.8346,3.8053,,-0.51%,,,,,,,
02.08.2021,3.8244,3.8326,3.8416,3.819,,-0.09%,,,,,,,
30.07.2021,3.8278,3.8519,3.8577,3.8228,,-0.49%,,,,,,,
29.07.2021,3.8468,3.8547,3.8603,3.8455,,-0.12%,,,,,,,
28.07.2021,3.8514,3.8463,3.8573,3.8326,,0.23%,,,,,,,
27.07.2021,3.8424,3.8424,3.8563,3.8304,,0.06%,,,,,,,
26.07.2021,3.8401,3.8534,3.8581,3.841,,-0.24%,,,,,,,
23.07.2021,3.8495,3.8556,3.8634,3.8427,,-0.04%,,,,,,,
22.07.2021,3.8511,3.8634,3.8702,3.8483,,-0.23%,,,,,,,
21.07.2021,3.8601,3.8791,3.8812,3.8582,,-0.39%,,,,,,,
20.07.2021,3.8751,3.894,3.8954,3.8696,,-0.41%,,,,,,,
19.07.2021,3.8912,3.884,3.8999,3.8759,,0.28%,,,,,,,
16.07.2021,3.8803,3.87,3.8867,3.8583,,0.38%,,,,,,,
15.07.2021,3.8656,3.863,3.8752,3.8519,,0.16%,,,,,,,
14.07.2021,3.8595,3.8678,3.8784,3.8524,,-0.18%,,,,,,,
13.07.2021,3.8663,3.8931,3.9002,3.8669,,-0.61%,,,,,,,
12.07.2021,3.8899,3.8937,3.8995,3.8832,,-0.04%,,,,,,,
09.07.2021,3.8915,3.8848,3.8993,3.8723,,0.25%,,,,,,,
08.07.2021,3.8819,3.8592,3.897,3.8556,,0.69%,,,,,,,
07.07.2021,3.8554,3.8727,3.8766,3.856,,-0.37%,,,,,,,
06.07.2021,3.8699,3.871,3.879,3.8572,,0.04%,,,,,,,
05.07.2021,3.8685,3.8749,3.8836,3.8657,,-0.21%,,,,,,,
02.07.2021,3.8767,3.8736,3.8852,3.8636,,0.20%,,,,,,,
01.07.2021,3.869,3.8657,3.8819,3.8581,,0.20%,,,,,,,
30.06.2021,3.8612,3.8727,3.881,3.8603,,-0.21%,,,,,,,
29.06.2021,3.8693,3.8857,3.8921,3.8639,,-0.37%,,,,,,,
28.06.2021,3.8838,3.8807,3.8976,3.8745,,0.26%,,,,,,,
25.06.2021,3.8738,3.8698,3.8948,3.8662,,0.19%,,,,,,,
24.06.2021,3.8663,3.8784,3.8919,3.8638,,-0.25%,,,,,,,
23.06.2021,3.8761,3.8917,3.8967,3.8703,,-0.32%,,,,,,,
22.06.2021,3.8887,3.8931,3.8969,3.8721,,-0.01%,,,,,,,
21.06.2021,3.8892,3.8909,3.8979,3.8771,,0.07%,,,,,,,
18.06.2021,3.8864,3.8916,3.8978,3.8799,,-0.08%,,,,,,,
17.06.2021,3.8897,3.9077,3.9167,3.882,,-0.38%,,,,,,,
16.06.2021,3.9046,3.9293,3.9352,3.9068,,-0.57%,,,,,,,
15.06.2021,3.9271,3.933,3.9392,3.924,,-0.06%,,,,,,,
14.06.2021,3.9295,3.9399,3.9428,3.9281,,-0.15%,,,,,,,
11.06.2021,3.9355,3.9476,3.9555,3.9334,,-0.22%,,,,,,,
10.06.2021,3.944,3.9495,3.9562,3.9383,,-0.06%,,,,,,,
09.06.2021,3.9465,3.9487,3.9632,3.9469,,-0.01%,,,,,,,
08.06.2021,3.9468,3.957,3.9604,3.9457,,-0.21%,,,,,,,
07.06.2021,3.955,3.9561,3.9614,3.9471,,0.05%,,,,,,,
04.06.2021,3.9529,3.9501,3.9637,3.9398,,0.18%,,,,,,,
03.06.2021,3.9458,3.9647,3.9707,3.945,,-0.44%,,,,,,,
02.06.2021,3.9632,3.9599,3.9718,3.9564,,0.15%,,,,,,,
01.06.2021,3.9571,3.9716,3.9759,3.9563,,-0.31%,,,,,,,
31.05.2021,3.9693,3.9616,3.9744,3.9561,,0.27%,,,,,,,
28.05.2021,3.9588,3.9528,3.9711,3.9449,,0.19%,,,,,,,
27.05.2021,3.9513,3.962,3.9712,3.951,,-0.16%,,,,,,,
26.05.2021,3.9576,3.9713,3.9815,3.9565,,-0.28%,,,,,,,
25.05.2021,3.9689,3.9692,3.9809,3.9651,,0.06%,,,,,,,
24.05.2021,3.9667,3.9641,3.9861,3.9618,,0.10%,,,,,,,
21.05.2021,3.9628,3.9818,3.9867,3.9581,,-0.39%,,,,,,,
20.05.2021,3.9782,3.9762,3.9894,3.9649,,0.10%,,,,,,,
19.05.2021,3.9743,3.9779,4.0022,3.9745,,0.02%,,,,,,,
18.05.2021,3.9736,3.9852,4.003,3.968,,-0.22%,,,,,,,
17.05.2021,3.9824,3.9754,3.9965,3.9689,,0.24%,,,,,,,
14.05.2021,3.9727,3.9722,3.9843,3.9612,,0.11%,,,,,,,
13.05.2021,3.9685,3.9696,3.9896,3.9629,,0.07%,,,,,,,
12.05.2021,3.9657,3.9971,4.0039,3.9595,,-0.73%,,,,,,,
11.05.2021,3.9947,3.9547,4.0062,3.9468,,1.06%,,,,,,,
10.05.2021,3.9528,3.9549,3.9715,3.9426,,0.03%,,,,,,,
07.05.2021,3.9515,3.931,3.9629,3.9229,,0.60%,,,,,,,
06.05.2021,3.9278,3.9218,3.9355,3.9149,,0.20%,,,,,,,
05.05.2021,3.9201,3.9204,3.9294,3.912,,0.08%,,,,,,,
04.05.2021,3.917,3.9211,3.928,3.9027,,-0.03%,,,,,,,
03.05.2021,3.9183,3.9061,3.9258,3.8972,,0.48%,,,,,,,
30.04.2021,3.8997,3.9366,3.9403,3.8977,,-0.90%,,,,,,,
29.04.2021,3.9351,3.9417,3.9497,3.9276,,-0.10%,,,,,,,
28.04.2021,3.939,3.9182,3.9441,3.9118,,0.60%,,,,,,,
27.04.2021,3.9154,3.9115,3.9204,3.9058,,0.18%,,,,,,,
26.04.2021,3.9082,3.9386,3.9438,3.9081,,-0.76%,,,,,,,
23.04.2021,3.9383,3.9154,3.9404,3.9134,,0.63%,,,,,,,
22.04.2021,3.9135,3.9315,3.9382,3.9092,,-0.37%,,,,,,,
21.04.2021,3.928,3.9121,3.9339,3.9067,,0.49%,,,,,,,
20.04.2021,3.9087,3.9233,3.9361,3.9061,,-0.29%,,,,,,,
19.04.2021,3.9202,3.9291,3.9379,3.9164,,-0.18%,,,,,,,
16.04.2021,3.9274,3.9255,3.9355,3.9206,,0.08%,,,,,,,
15.04.2021,3.9242,3.9303,3.9361,3.9218,,-0.09%,,,,,,,
14.04.2021,3.9276,3.9329,3.9415,3.9221,,-0.06%,,,,,,,
13.04.2021,3.9301,3.9242,3.9405,3.9174,,0.23%,,,,,,,
12.04.2021,3.9212,3.9168,3.9313,3.9085,,0.21%,,,,,,,
09.04.2021,3.9129,3.9096,3.9238,3.8999,,0.15%,,,,,,,
08.04.2021,3.9069,3.9089,3.9157,3.8901,,0.05%,,,,,,,
07.04.2021,3.905,3.914,3.9307,3.9009,,-0.18%,,,,,,,
06.04.2021,3.9121,3.9113,3.9183,3.8977,,0.09%,,,,,,,
05.04.2021,3.9085,3.9177,3.9211,3.8933,,-0.21%,,,,,,,
02.04.2021,3.9167,3.9248,3.9289,3.9089,,-0.11%,,,,,,,
01.04.2021,3.9211,3.9175,3.9267,3.908,,0.19%,,,,,,,
31.03.2021,3.9136,3.9084,3.9311,3.9028,,0.23%,,,,,,,
30.03.2021,3.9047,3.9193,3.9228,3.8994,,-0.29%,,,,,,,
29.03.2021,3.916,3.9293,3.9511,3.9153,,-0.27%,,,,,,,
26.03.2021,3.9265,3.9148,3.9332,3.9112,,0.39%,,,,,,,
25.03.2021,3.9114,3.914,3.9282,3.8998,,-0.01%,,,,,,,
24.03.2021,3.9119,3.9063,3.9211,3.8868,,0.25%,,,,,,,
23.03.2021,3.9023,3.9364,3.9401,3.9026,,-0.82%,,,,,,,
22.03.2021,3.9345,3.9277,3.9434,3.9175,,0.20%,,,,,,,
19.03.2021,3.9266,3.9195,3.9331,3.9086,,0.26%,,,,,,,
18.03.2021,3.9165,3.9373,3.9443,3.9191,,-0.43%,,,,,,,
17.03.2021,3.9333,3.9177,3.9425,3.9078,,0.45%,,,,,,,
16.03.2021,3.9157,3.9472,3.9529,3.9144,,-0.73%,,,,,,,
15.03.2021,3.9444,3.9728,3.9783,3.9376,,-0.68%,,,,,,,
12.03.2021,3.9713,3.9608,3.9765,3.9489,,0.31%,,,,,,,
11.03.2021,3.9589,3.9602,3.9666,3.943,,0.02%,,,,,,,
10.03.2021,3.958,3.9578,3.9647,3.9432,,0.06%,,,,,,,
09.03.2021,3.9557,3.9614,3.9702,3.9504,,-0.08%,,,,,,,
08.03.2021,3.9589,3.9713,3.9777,3.9508,,-0.19%,,,,,,,
05.03.2021,3.9665,3.9709,3.9751,3.9494,,-0.06%,,,,,,,
04.03.2021,3.969,3.9922,4.0002,3.9625,,-0.52%,,,,,,,
03.03.2021,3.9899,3.9881,3.9979,3.9593,,0.16%,,,,,,,
02.03.2021,3.9834,3.9798,3.9897,3.9586,,0.15%,,,,,,,
01.03.2021,3.9773,3.9995,4.01,3.9575,,-0.46%,,,,,,,
26.02.2021,3.9955,4.0143,4.0253,3.9925,,-0.40%,,,,,,,
25.02.2021,4.0114,3.9702,4.0213,3.9594,,1.10%,,,,,,,
24.02.2021,3.9676,3.9715,3.9808,3.9544,,-0.01%,,,,,,,
23.02.2021,3.968,3.9704,3.9854,3.9594,,0.04%,,,,,,,
22.02.2021,3.9665,3.9647,3.9774,3.9589,,0.12%,,,,,,,
19.02.2021,3.9617,3.957,3.9731,3.9454,,0.20%,,,,,,,
18.02.2021,3.9539,3.9331,3.9612,3.9283,,0.60%,,,,,,,
17.02.2021,3.9302,3.9237,3.9382,3.912,,0.21%,,,,,,,
16.02.2021,3.9221,3.933,3.9421,3.9192,,-0.23%,,,,,,,
15.02.2021,3.931,3.9428,3.9492,3.9297,,-0.19%,,,,,,,
12.02.2021,3.9385,3.9412,3.9456,3.9288,,0.01%,,,,,,,
11.02.2021,3.9382,3.9487,3.9654,3.9382,,-0.21%,,,,,,,
10.02.2021,3.9463,3.9413,3.9601,3.9363,,0.27%,,,,,,,
09.02.2021,3.9358,3.9276,3.9529,3.9207,,0.30%,,,,,,,
08.02.2021,3.9242,3.9608,3.9655,3.9173,,-0.86%,,,,,,,
05.02.2021,3.9583,3.9379,3.9636,3.9194,,0.58%,,,,,,,
04.02.2021,3.9354,3.9715,3.9754,3.9287,,-0.84%,,,,,,,
03.02.2021,3.9686,3.9745,3.9877,3.9608,,-0.07%,,,,,,,
02.02.2021,3.9712,3.973,4,3.9621,,0.00%,,,,,,,
01.02.2021,3.9713,3.9798,3.9876,3.9658,,-0.15%,,,,,,,
29.01.2021,3.9771,3.9798,3.9982,3.9672,,0.02%,,,,,,,
28.01.2021,3.9764,3.9573,3.9968,3.9458,,0.51%,,,,,,,
27.01.2021,3.9561,3.9693,3.9751,3.9436,,-0.27%,,,,,,,
26.01.2021,3.9668,3.9761,3.9804,3.9527,,-0.18%,,,,,,,
25.01.2021,3.974,3.9822,4.0024,3.9634,,-0.14%,,,,,,,
22.01.2021,3.9796,3.9838,3.9963,3.9712,,-0.02%,,,,,,,
21.01.2021,3.9804,3.9559,3.9941,3.9494,,0.72%,,,,,,,
20.01.2021,3.9521,3.9512,3.9665,3.9312,,0.09%,,,,,,,
19.01.2021,3.9486,3.9064,3.9518,3.8916,,1.16%,,,,,,,
18.01.2021,3.9032,3.95,3.9848,3.8755,,-1.09%,,,,,,,
15.01.2021,3.9461,3.8718,3.9885,3.8674,,2.00%,,,,,,,
14.01.2021,3.8686,3.8047,3.8799,3.783,,1.79%,,,,,,,
13.01.2021,3.8004,3.8496,3.8533,3.7972,,-1.15%,,,,,,,
12.01.2021,3.8447,3.8544,3.8629,3.8317,,-0.19%,,,,,,,
11.01.2021,3.8522,3.8919,3.894,3.853,,-1.06%,,,,,,,
08.01.2021,3.8934,3.9055,3.9105,3.8843,,-0.23%,,,,,,,
07.01.2021,3.9025,3.9257,3.9292,3.896,,-0.51%,,,,,,,
06.01.2021,3.9227,3.9385,3.9473,3.9046,,-0.36%,,,,,,,
05.01.2021,3.9368,3.9323,3.9428,3.9256,,0.16%,,,,,,,
04.01.2021,3.9305,3.9324,3.9501,3.927,,0.76%,,,,,,,
01.01.2021,3.901,3.926,3.9281,3.9027,,-0.52%,,,,,,,
31.12.2020,3.9212,3.9543,3.9603,3.9236,,-0.74%,,,,,,,
30.12.2020,3.9505,3.9426,3.9581,3.9342,,0.29%,,,,,,,
29.12.2020,3.939,3.9355,3.9471,3.9291,,0.17%,,,,,,,
28.12.2020,3.9324,3.9269,3.9419,3.9196,,0.14%,,,,,,,
25.12.2020,3.9268,3.9175,3.9339,3.9123,,0.30%,,,,,,,
24.12.2020,3.9149,3.9206,3.9303,3.9107,,-0.04%,,,,,,,
23.12.2020,3.9164,3.9299,3.9401,3.9132,,-0.28%,,,,,,,
22.12.2020,3.9274,3.9787,3.9811,3.9261,,-1.19%,,,,,,,
21.12.2020,3.9747,3.968,3.9829,3.9424,,0.26%,,,,,,,
18.12.2020,3.9645,3.9778,3.9809,3.957,,-0.24%,,,,,,,
17.12.2020,3.9741,3.9677,3.9803,3.963,,0.24%,,,,,,,
16.12.2020,3.9646,3.9538,3.9735,3.9428,,0.36%,,,,,,,
15.12.2020,3.9504,3.9595,3.967,3.946,,-0.18%,,,,,,,
14.12.2020,3.9574,3.9511,3.9662,3.9432,,0.41%,,,,,,,
11.12.2020,3.9414,3.9492,3.9562,3.9379,,-0.11%,,,,,,,
10.12.2020,3.9459,3.933,3.9544,3.924,,0.41%,,,,,,,
09.12.2020,3.9297,3.9453,3.958,3.9193,,-0.30%,,,,,,,
08.12.2020,3.9414,3.9424,3.9551,3.9285,,0.03%,,,,,,,
07.12.2020,3.9402,3.9657,3.9752,3.9399,,-0.49%,,,,,,,
04.12.2020,3.9597,3.9662,3.9839,3.9521,,-0.05%,,,,,,,
03.12.2020,3.9616,3.9805,3.9887,3.959,,-0.35%,,,,,,,
02.12.2020,3.9757,3.9686,3.9839,3.9546,,0.22%,,,,,,,
01.12.2020,3.9668,3.9438,3.9715,3.9418,,0.63%,,,,,,,
30.11.2020,3.942,3.9669,3.9754,3.9418,,-0.63%,,,,,,,
27.11.2020,3.9671,3.9581,3.9697,3.9531,,0.28%,,,,,,,
26.11.2020,3.956,3.9554,3.965,3.9433,,0.07%,,,,,,,
25.11.2020,3.9532,3.9663,3.97,3.9468,,-0.29%,,,,,,,
24.11.2020,3.9645,3.9642,3.9772,3.9517,,0.07%,,,,,,,
23.11.2020,3.9617,3.9604,3.9802,3.9525,,0.08%,,,,,,,
20.11.2020,3.9585,3.9752,3.9819,3.9552,,-0.36%,,,,,,,
19.11.2020,3.9727,3.9702,3.9787,3.9536,,0.12%,,,,,,,
18.11.2020,3.9679,3.9783,3.9925,3.9616,,-0.20%,,,,,,,
17.11.2020,3.9758,3.9871,4.0002,3.9752,,-0.30%,,,,,,,
16.11.2020,3.9876,3.9841,3.9951,3.9639,,0.10%,,,,,,,
13.11.2020,3.9837,3.9796,3.9886,3.9692,,0.16%,,,,,,,
12.11.2020,3.9775,3.9756,3.9928,3.9688,,0.11%,,,,,,,
11.11.2020,3.973,3.9952,4.0069,3.9657,,-0.48%,,,,,,,
10.11.2020,3.992,3.9798,4.0013,3.9745,,0.35%,,,,,,,
09.11.2020,3.9781,4.0125,4.0146,3.9696,,-0.64%,,,,,,,
06.11.2020,4.0036,3.9986,4.0177,3.9837,,0.30%,,,,,,,
05.11.2020,3.9917,3.98,4.0064,3.9735,,0.37%,,,,,,,
04.11.2020,3.9769,3.9983,4.0108,3.9528,,-0.41%,,,,,,,
03.11.2020,3.9932,3.9709,4.0067,3.9661,,0.63%,,,,,,,
02.11.2020,3.9681,3.9717,3.9757,3.9505,,0.07%,,,,,,,
30.10.2020,3.9652,3.9904,4.0019,3.9646,,-0.53%,,,,,,,
29.10.2020,3.9864,4.0036,4.0073,3.9816,,-0.38%,,,,,,,
28.10.2020,4.0015,3.9906,4.0081,3.9754,,0.32%,,,,,,,
27.10.2020,3.9886,4.0064,4.0148,3.9883,,-0.37%,,,,,,,
26.10.2020,4.0036,4.0028,4.0127,3.984,,0.07%,,,,,,,
23.10.2020,4.0006,3.9948,4.0077,3.9851,,0.20%,,,,,,,
22.10.2020,3.9927,4.0049,4.0137,3.9915,,-0.19%,,,,,,,
21.10.2020,4.0005,3.9972,4.0197,3.9923,,0.15%,,,,,,,
20.10.2020,3.9945,3.9837,4.0059,3.9804,,0.36%,,,,,,,
19.10.2020,3.98,3.9603,3.992,3.9525,,0.61%,,,,,,,
16.10.2020,3.956,3.9678,3.978,3.9477,,-0.23%,,,,,,,
15.10.2020,3.9653,3.9727,3.9825,3.962,,0.01%,,,,,,,
14.10.2020,3.9651,3.9825,3.9897,3.9661,,-0.35%,,,,,,,
13.10.2020,3.9791,4.0053,4.0102,3.9765,,-0.59%,,,,,,,
12.10.2020,4.0026,3.9926,4.0196,3.9764,,0.24%,,,,,,,
09.10.2020,3.9931,3.9877,3.9981,3.9749,,0.22%,,,,,,,
08.10.2020,3.9843,4.0043,4.0101,3.9773,,-0.40%,,,,,,,
07.10.2020,4.0005,4.0155,4.0164,3.9992,,-0.31%,,,,,,,
06.10.2020,4.013,4.0144,4.0254,4.0029,,0.02%,,,,,,,
05.10.2020,4.0123,4.023,4.0296,4.008,,-0.18%,,,,,,,
02.10.2020,4.0195,4.0249,4.0341,4.0077,,-0.08%,,,,,,,
01.10.2020,4.0228,4.0128,4.0309,4.0075,,0.34%,,,,,,,
30.09.2020,4.0093,4.0459,4.055,4.0059,,-0.84%,,,,,,,
29.09.2020,4.0434,4.0422,4.0525,4.0305,,0.09%,,,,,,,
28.09.2020,4.0398,4.0505,4.0566,4.0297,,-0.15%,,,,,,,
25.09.2020,4.046,4.0591,4.0648,4.0403,,-0.30%,,,,,,,
24.09.2020,4.0582,4.0392,4.0684,4.0353,,0.53%,,,,,,,
23.09.2020,4.0368,4.0196,4.0565,4.008,,0.50%,,,,,,,
22.09.2020,4.0169,4.0661,4.0755,4.0167,,-1.15%,,,,,,,
21.09.2020,4.0638,4.0484,4.0727,4.0453,,0.49%,,,,,,,
18.09.2020,4.0438,4.0591,4.0683,4.0415,,-0.32%,,,,,,,
