תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,
24.08.2022,"7,613.39","7,630.31","7,630.32","7,551.13",,-0.22%,,,,,,,
23.08.2022,"7,630.31","7,676.86","7,676.86","7,609.37",,-0.61%,,,,,,,
22.08.2022,"7,676.86","7,693.75","7,693.79","7,633.52",,-0.22%,,,,,,,
19.08.2022,"7,693.75","7,685.07","7,722.78","7,655.94",,0.11%,,,,,,,
18.08.2022,"7,685.07","7,658.48","7,685.11","7,635.97",,0.60%,,,,,,,
17.08.2022,"7,639.40","7,660.04","7,678.32","7,624.95",,-0.27%,,,,,,,
16.08.2022,"7,660.04","7,632.69","7,688.10","7,632.69",,0.36%,,,,,,,
15.08.2022,"7,632.69","7,624.29","7,663.24","7,586.30",,0.11%,,,,,,,
12.08.2022,"7,624.29","7,588.74","7,640.50","7,586.92",,0.47%,,,,,,,
11.08.2022,"7,588.74","7,630.61","7,638.63","7,582.85",,-0.19%,,,,,,,
10.08.2022,"7,603.54","7,584.34","7,617.33","7,564.58",,0.25%,,,,,,,
09.08.2022,"7,584.34","7,578.48","7,601.04","7,571.06",,0.08%,,,,,,,
08.08.2022,"7,578.48","7,535.31","7,610.28","7,535.31",,0.57%,,,,,,,
05.08.2022,"7,535.31","7,543.74","7,566.59","7,515.47",,-0.11%,,,,,,,
04.08.2022,"7,543.74","7,541.32","7,587.98","7,512.77",,0.17%,,,,,,,
03.08.2022,"7,530.88","7,493.90","7,531.10","7,457.07",,0.49%,,,,,,,
02.08.2022,"7,493.90","7,498.25","7,518.40","7,471.29",,-0.06%,,,,,,,
01.08.2022,"7,498.25","7,531.21","7,557.37","7,493.72",,-0.13%,,,,,,,
29.07.2022,"7,508.38","7,429.30","7,526.35","7,429.30",,1.06%,,,,,,,
28.07.2022,"7,429.30","7,432.32","7,480.84","7,392.62",,-0.01%,,,,,,,
27.07.2022,"7,429.83","7,387.41","7,447.01","7,387.41",,0.57%,,,,,,,
26.07.2022,"7,387.41","7,387.43","7,447.16","7,382.26",,0.00%,,,,,,,
25.07.2022,"7,387.43","7,357.17","7,390.82","7,323.33",,0.41%,,,,,,,
22.07.2022,"7,357.17","7,351.24","7,396.57","7,334.57",,0.08%,,,,,,,
21.07.2022,"7,351.24","7,344.98","7,355.51","7,280.09",,0.09%,,,,,,,
20.07.2022,"7,344.89","7,377.21","7,429.10","7,334.02",,-0.44%,,,,,,,
19.07.2022,"7,377.21","7,303.36","7,390.06","7,253.98",,1.01%,,,,,,,
18.07.2022,"7,303.36","7,238.42","7,349.51","7,238.42",,0.90%,,,,,,,
15.07.2022,"7,238.42","7,117.90","7,247.36","7,116.22",,1.69%,,,,,,,
14.07.2022,"7,117.90","7,235.75","7,237.02","7,084.81",,-1.63%,,,,,,,
13.07.2022,"7,235.58","7,289.67","7,289.67","7,182.69",,-0.74%,,,,,,,
12.07.2022,"7,289.67","7,276.25","7,296.78","7,222.38",,0.18%,,,,,,,
11.07.2022,"7,276.25","7,275.89","7,283.80","7,175.98",,0.00%,,,,,,,
08.07.2022,"7,275.89","7,268.65","7,290.39","7,208.06",,0.10%,,,,,,,
07.07.2022,"7,268.65","7,186.44","7,292.88","7,186.44",,1.23%,,,,,,,
06.07.2022,"7,180.45","7,097.31","7,272.33","7,097.20",,1.17%,,,,,,,
05.07.2022,"7,097.31","7,306.62","7,334.55","7,088.53",,-2.86%,,,,,,,
04.07.2022,"7,306.62","7,241.96","7,332.68","7,241.96",,0.89%,,,,,,,
01.07.2022,"7,241.96","7,242.59","7,288.60","7,174.00",,-0.01%,,,,,,,
30.06.2022,"7,242.59","7,387.10","7,387.10","7,183.42",,-1.94%,,,,,,,
29.06.2022,"7,386.15","7,397.35","7,419.61","7,336.88",,-0.15%,,,,,,,
28.06.2022,"7,397.35","7,331.60","7,436.70","7,331.60",,0.90%,,,,,,,
27.06.2022,"7,331.60","7,281.59","7,358.03","7,281.30",,0.69%,,,,,,,
24.06.2022,"7,281.59","7,091.33","7,283.88","7,086.85",,2.68%,,,,,,,
23.06.2022,"7,091.33","7,160.79","7,187.64","7,085.01",,-0.94%,,,,,,,
22.06.2022,"7,158.48","7,221.92","7,221.92","7,098.71",,-0.88%,,,,,,,
21.06.2022,"7,221.92","7,191.38","7,264.18","7,188.80",,0.42%,,,,,,,
20.06.2022,"7,191.38","7,084.79","7,199.29","7,084.69",,1.50%,,,,,,,
17.06.2022,"7,084.79","7,113.80","7,200.28","7,066.54",,-0.41%,,,,,,,
16.06.2022,"7,113.80","7,344.47","7,344.47","7,108.24",,-3.09%,,,,,,,
15.06.2022,"7,340.94","7,254.19","7,381.60","7,253.22",,1.20%,,,,,,,
14.06.2022,"7,254.19","7,272.71","7,339.36","7,201.40",,-0.25%,,,,,,,
13.06.2022,"7,272.71","7,385.45","7,385.45","7,240.62",,-1.53%,,,,,,,
10.06.2022,"7,385.45","7,545.62","7,545.62","7,361.92",,-2.12%,,,,,,,
09.06.2022,"7,545.62","7,663.49","7,663.49","7,541.66",,-1.51%,,,,,,,
08.06.2022,"7,661.21","7,667.19","7,684.64","7,618.48",,-0.08%,,,,,,,
07.06.2022,"7,667.19","7,676.57","7,685.96","7,638.68",,-0.12%,,,,,,,
06.06.2022,"7,676.57","7,600.62","7,715.35","7,600.51",,1.00%,,,,,,,
01.06.2022,"7,600.62","7,676.01","7,707.84","7,596.87",,-0.86%,,,,,,,
31.05.2022,"7,666.61","7,658.95","7,707.52","7,650.66",,0.10%,,,,,,,
30.05.2022,"7,658.95","7,644.23","7,684.71","7,635.08",,0.19%,,,,,,,
27.05.2022,"7,644.23","7,623.54","7,656.51","7,601.23",,0.27%,,,,,,,
26.05.2022,"7,623.54","7,581.04","7,634.23","7,570.66",,0.59%,,,,,,,
25.05.2022,"7,578.85","7,540.17","7,602.69","7,540.17",,0.51%,,,,,,,
24.05.2022,"7,540.17","7,569.47","7,585.80","7,489.90",,-0.39%,,,,,,,
23.05.2022,"7,569.47","7,445.09","7,569.47","7,445.09",,1.67%,,,,,,,
20.05.2022,"7,445.09","7,357.20","7,509.08","7,357.20",,1.19%,,,,,,,
19.05.2022,"7,357.20","7,493.56","7,493.56","7,282.58",,-1.61%,,,,,,,
18.05.2022,"7,477.93","7,558.63","7,566.45","7,477.93",,-1.07%,,,,,,,
17.05.2022,"7,558.63","7,504.78","7,579.06","7,504.78",,0.72%,,,,,,,
16.05.2022,"7,504.78","7,457.89","7,504.78","7,401.15",,0.63%,,,,,,,
13.05.2022,"7,457.89","7,272.08","7,461.70","7,272.08",,2.56%,,,,,,,
12.05.2022,"7,272.08","7,387.02","7,387.02","7,196.88",,-1.51%,,,,,,,
11.05.2022,"7,383.76","7,278.81","7,385.81","7,274.54",,1.44%,,,,,,,
10.05.2022,"7,278.81","7,252.04","7,347.58","7,252.04",,0.37%,,,,,,,
09.05.2022,"7,252.04","7,424.24","7,427.91","7,252.04",,-2.32%,,,,,,,
06.05.2022,"7,424.24","7,540.14","7,540.14","7,390.20",,-1.54%,,,,,,,
05.05.2022,"7,540.14","7,530.27","7,656.83","7,530.27",,0.14%,,,,,,,
04.05.2022,"7,529.63","7,597.83","7,609.21","7,529.63",,-0.90%,,,,,,,
03.05.2022,"7,597.83","7,580.97","7,597.83","7,511.78",,0.22%,,,,,,,
29.04.2022,"7,580.97","7,545.44","7,606.35","7,545.44",,0.47%,,,,,,,
28.04.2022,"7,545.44","7,461.46","7,556.00","7,461.46",,1.22%,,,,,,,
27.04.2022,"7,454.44","7,414.88","7,487.20","7,373.41",,0.53%,,,,,,,
26.04.2022,"7,414.88","7,409.20","7,492.13","7,409.20",,0.08%,,,,,,,
25.04.2022,"7,409.20","7,550.89","7,550.89","7,368.03",,-1.88%,,,,,,,
22.04.2022,"7,550.89","7,657.57","7,657.65","7,550.89",,-1.39%,,,,,,,
21.04.2022,"7,657.57","7,658.85","7,686.20","7,625.78",,0.13%,,,,,,,
20.04.2022,"7,647.62","7,619.60","7,656.28","7,608.92",,0.37%,,,,,,,
19.04.2022,"7,619.60","7,634.75","7,643.28","7,584.05",,-0.20%,,,,,,,
14.04.2022,"7,634.75","7,599.07","7,640.79","7,569.60",,0.48%,,,,,,,
13.04.2022,"7,598.61","7,594.46","7,615.70","7,568.68",,0.05%,,,,,,,
12.04.2022,"7,594.46","7,636.20","7,636.20","7,560.76",,-0.55%,,,,,,,
11.04.2022,"7,636.20","7,687.58","7,687.58","7,629.56",,-0.67%,,,,,,,
08.04.2022,"7,687.58","7,569.56","7,687.58","7,569.56",,1.56%,,,,,,,
07.04.2022,"7,569.56","7,605.53","7,619.38","7,554.96",,-0.35%,,,,,,,
06.04.2022,"7,596.18","7,622.23","7,622.64","7,544.62",,-0.34%,,,,,,,
05.04.2022,"7,622.23","7,567.37","7,622.23","7,544.63",,0.72%,,,,,,,
04.04.2022,"7,567.37","7,546.32","7,582.79","7,540.65",,0.28%,,,,,,,
01.04.2022,"7,546.32","7,524.08","7,560.90","7,517.31",,0.32%,,,,,,,
31.03.2022,"7,522.22","7,585.34","7,602.02","7,522.22",,-0.83%,,,,,,,
30.03.2022,"7,584.89","7,543.36","7,584.89","7,529.92",,0.55%,,,,,,,
29.03.2022,"7,543.36","7,479.20","7,590.26","7,479.20",,0.86%,,,,,,,
28.03.2022,"7,479.20","7,489.41","7,545.41","7,477.52",,-0.14%,,,,,,,
25.03.2022,"7,489.41","7,473.43","7,508.75","7,447.31",,0.21%,,,,,,,
24.03.2022,"7,473.43","7,466.68","7,498.08","7,459.29",,0.18%,,,,,,,
23.03.2022,"7,459.75","7,475.83","7,520.25","7,458.48",,-0.22%,,,,,,,
22.03.2022,"7,475.83","7,441.51","7,489.58","7,441.51",,0.46%,,,,,,,
21.03.2022,"7,441.51","7,403.86","7,464.07","7,401.73",,0.51%,,,,,,,
18.03.2022,"7,403.86","7,384.47","7,405.25","7,318.04",,0.26%,,,,,,,
17.03.2022,"7,384.47","7,290.82","7,384.47","7,259.65",,1.39%,,,,,,,
16.03.2022,"7,283.08","7,167.23","7,303.60","7,167.23",,1.62%,,,,,,,
15.03.2022,"7,167.23","7,184.98","7,184.98","7,067.47",,-0.25%,,,,,,,
14.03.2022,"7,184.98","7,147.20","7,214.35","7,135.52",,0.53%,,,,,,,
11.03.2022,"7,147.20","7,090.71","7,251.84","7,090.66",,0.80%,,,,,,,
10.03.2022,"7,090.71","7,182.24","7,184.26","7,057.62",,-0.90%,,,,,,,
09.03.2022,"7,155.18","6,929.69","7,155.18","6,929.69",,3.25%,,,,,,,
08.03.2022,"6,929.69","6,925.08","6,978.85","6,859.48",,0.07%,,,,,,,
07.03.2022,"6,925.08","6,952.61","6,995.99","6,754.43",,-0.40%,,,,,,,
04.03.2022,"6,952.61","7,203.07","7,203.07","6,946.36",,-3.48%,,,,,,,
03.03.2022,"7,203.07","7,392.84","7,431.91","7,195.77",,-2.53%,,,,,,,
02.03.2022,"7,390.10","7,291.27","7,422.58","7,281.89",,1.36%,,,,,,,
01.03.2022,"7,291.27","7,418.64","7,459.50","7,288.86",,-1.72%,,,,,,,
28.02.2022,"7,418.64","7,449.68","7,449.68","7,322.48",,-0.42%,,,,,,,
25.02.2022,"7,449.68","7,169.10","7,458.11","7,169.10",,3.92%,,,,,,,
24.02.2022,"7,168.73","7,458.35","7,458.35","7,166.47",,-3.63%,,,,,,,
23.02.2022,"7,438.80","7,434.87","7,490.20","7,431.23",,0.05%,,,,,,,
22.02.2022,"7,434.87","7,425.07","7,471.68","7,306.72",,0.13%,,,,,,,
21.02.2022,"7,425.07","7,454.13","7,511.12","7,387.47",,-0.39%,,,,,,,
18.02.2022,"7,454.13","7,477.69","7,510.61","7,449.28",,-0.32%,,,,,,,
17.02.2022,"7,477.69","7,543.57","7,547.00","7,440.47",,-0.74%,,,,,,,
16.02.2022,"7,533.75","7,538.84","7,560.44","7,491.30",,-0.07%,,,,,,,
15.02.2022,"7,538.84","7,462.22","7,538.84","7,443.96",,1.03%,,,,,,,
14.02.2022,"7,462.22","7,590.46","7,590.46","7,414.44",,-1.69%,,,,,,,
11.02.2022,"7,590.46","7,601.74","7,601.74","7,526.15",,-0.15%,,,,,,,
10.02.2022,"7,601.74","7,573.02","7,616.47","7,552.54",,0.38%,,,,,,,
09.02.2022,"7,573.02","7,497.38","7,587.40","7,497.38",,1.01%,,,,,,,
08.02.2022,"7,497.38","7,503.72","7,561.02","7,478.67",,-0.08%,,,,,,,
07.02.2022,"7,503.72","7,447.17","7,521.73","7,439.33",,0.76%,,,,,,,
04.02.2022,"7,447.17","7,459.50","7,529.74","7,428.16",,-0.17%,,,,,,,
03.02.2022,"7,459.50","7,513.16","7,535.70","7,459.35",,-0.71%,,,,,,,
02.02.2022,"7,513.16","7,466.38","7,535.59","7,466.38",,0.63%,,,,,,,
01.02.2022,"7,466.38","7,395.62","7,479.76","7,394.28",,0.96%,,,,,,,
31.01.2022,"7,395.62","7,397.31","7,454.66","7,382.26",,-0.02%,,,,,,,
28.01.2022,"7,397.31","7,484.74","7,484.74","7,351.86",,-1.17%,,,,,,,
27.01.2022,"7,484.74","7,400.98","7,526.73","7,320.75",,1.13%,,,,,,,
26.01.2022,"7,400.98","7,303.57","7,456.27","7,303.57",,1.33%,,,,,,,
25.01.2022,"7,303.57","7,229.94","7,314.60","7,229.94",,1.02%,,,,,,,
24.01.2022,"7,229.94","7,425.10","7,425.10","7,216.30",,-2.63%,,,,,,,
21.01.2022,"7,425.10","7,515.15","7,515.15","7,381.87",,-1.20%,,,,,,,
20.01.2022,"7,515.15","7,519.76","7,548.83","7,480.34",,-0.05%,,,,,,,
19.01.2022,"7,518.85","7,492.98","7,543.88","7,454.94",,0.35%,,,,,,,
18.01.2022,"7,492.98","7,540.22","7,542.01","7,461.69",,-0.63%,,,,,,,
17.01.2022,"7,540.22","7,472.58","7,545.00","7,472.58",,0.91%,,,,,,,
14.01.2022,"7,472.58","7,493.28","7,497.55","7,452.82",,-0.28%,,,,,,,
13.01.2022,"7,493.28","7,481.26","7,495.86","7,459.86",,0.18%,,,,,,,
12.01.2022,"7,479.68","7,419.91","7,492.04","7,419.91",,0.81%,,,,,,,
11.01.2022,"7,419.91","7,374.22","7,425.61","7,374.22",,0.62%,,,,,,,
10.01.2022,"7,374.22","7,413.88","7,424.61","7,352.13",,-0.53%,,,,,,,
07.01.2022,"7,413.88","7,379.29","7,413.88","7,360.96",,0.47%,,,,,,,
06.01.2022,"7,379.29","7,445.16","7,445.16","7,349.17",,-0.88%,,,,,,,
05.01.2022,"7,444.62","7,433.01","7,457.60","7,412.34",,0.16%,,,,,,,
04.01.2022,"7,433.01","7,313.56","7,448.50","7,313.56",,1.63%,,,,,,,
31.12.2021,"7,313.56","7,331.85","7,331.85","7,286.39",,-0.25%,,,,,,,
30.12.2021,"7,331.85","7,349.36","7,361.95","7,331.85",,-0.23%,,,,,,,
29.12.2021,"7,348.73","7,300.61","7,384.83","7,300.61",,0.66%,,,,,,,
24.12.2021,"7,300.61","7,301.84","7,331.85","7,297.37",,-0.02%,,,,,,,
23.12.2021,"7,301.84","7,270.46","7,313.80","7,259.96",,0.50%,,,,,,,
22.12.2021,"7,265.55","7,221.76","7,265.55","7,198.05",,0.61%,,,,,,,
21.12.2021,"7,221.76","7,123.41","7,221.76","7,123.41",,1.38%,,,,,,,
20.12.2021,"7,123.41","7,194.55","7,194.55","7,027.42",,-0.99%,,,,,,,
17.12.2021,"7,194.55","7,185.34","7,210.96","7,161.15",,0.13%,,,,,,,
16.12.2021,"7,185.34","7,096.41","7,197.94","7,096.41",,1.26%,,,,,,,
15.12.2021,"7,095.62","7,143.01","7,149.15","7,091.74",,-0.66%,,,,,,,
14.12.2021,"7,143.01","7,155.68","7,208.15","7,143.01",,-0.18%,,,,,,,
13.12.2021,"7,155.68","7,215.38","7,232.64","7,150.91",,-0.83%,,,,,,,
10.12.2021,"7,215.38","7,244.56","7,254.76","7,208.50",,-0.40%,,,,,,,
09.12.2021,"7,244.56","7,260.17","7,288.92","7,226.44",,-0.21%,,,,,,,
08.12.2021,"7,259.98","7,262.80","7,301.42","7,256.54",,-0.04%,,,,,,,
07.12.2021,"7,262.80","7,156.32","7,267.55","7,156.32",,1.49%,,,,,,,
06.12.2021,"7,156.32","7,047.52","7,170.14","7,047.52",,1.54%,,,,,,,
03.12.2021,"7,047.52","7,054.33","7,120.46","7,030.66",,-0.10%,,,,,,,
02.12.2021,"7,054.33","7,093.39","7,093.39","7,008.82",,-0.50%,,,,,,,
01.12.2021,"7,089.73","6,981.71","7,102.91","6,981.61",,1.55%,,,,,,,
30.11.2021,"6,981.71","7,031.64","7,031.64","6,912.68",,-0.71%,,,,,,,
29.11.2021,"7,031.64","6,966.45","7,083.03","6,966.45",,0.94%,,,,,,,
26.11.2021,"6,966.45","7,229.86","7,229.86","6,964.57",,-3.64%,,,,,,,
25.11.2021,"7,229.86","7,206.07","7,231.41","7,206.07",,0.41%,,,,,,,
24.11.2021,"7,200.01","7,180.61","7,221.32","7,160.15",,0.27%,,,,,,,
23.11.2021,"7,180.61","7,169.51","7,206.68","7,119.04",,0.15%,,,,,,,
22.11.2021,"7,169.51","7,138.01","7,186.48","7,122.43",,0.44%,,,,,,,
19.11.2021,"7,138.01","7,170.01","7,203.16","7,113.49",,-0.45%,,,,,,,
18.11.2021,"7,170.01","7,204.84","7,204.90","7,156.21",,-0.43%,,,,,,,
17.11.2021,"7,200.73","7,236.05","7,236.05","7,199.52",,-0.49%,,,,,,,
16.11.2021,"7,236.05","7,260.63","7,276.82","7,233.25",,-0.34%,,,,,,,
15.11.2021,"7,260.63","7,256.73","7,272.11","7,233.23",,0.05%,,,,,,,
12.11.2021,"7,256.73","7,292.55","7,310.82","7,249.40",,-0.49%,,,,,,,
11.11.2021,"7,292.55","7,249.07","7,302.65","7,238.73",,0.71%,,,,,,,
10.11.2021,"7,241.25","7,176.04","7,241.25","7,172.15",,0.91%,,,,,,,
09.11.2021,"7,176.04","7,202.04","7,215.59","7,170.86",,-0.36%,,,,,,,
08.11.2021,"7,202.04","7,205.55","7,217.96","7,195.23",,-0.05%,,,,,,,
05.11.2021,"7,205.55","7,181.83","7,232.47","7,172.08",,0.33%,,,,,,,
04.11.2021,"7,181.83","7,151.22","7,194.70","7,149.94",,0.48%,,,,,,,
03.11.2021,"7,147.84","7,173.40","7,176.19","7,134.46",,-0.36%,,,,,,,
02.11.2021,"7,173.40","7,187.02","7,187.02","7,139.10",,-0.19%,,,,,,,
01.11.2021,"7,187.02","7,136.68","7,201.58","7,136.68",,0.71%,,,,,,,
29.10.2021,"7,136.68","7,148.41","7,148.41","7,091.79",,-0.16%,,,,,,,
28.10.2021,"7,148.41","7,152.16","7,156.68","7,119.07",,-0.04%,,,,,,,
27.10.2021,"7,151.17","7,175.18","7,177.96","7,145.24",,-0.33%,,,,,,,
26.10.2021,"7,175.18","7,121.15","7,178.67","7,121.15",,0.76%,,,,,,,
25.10.2021,"7,121.15","7,103.14","7,145.52","7,103.14",,0.25%,,,,,,,
22.10.2021,"7,103.14","7,089.09","7,133.35","7,089.09",,0.20%,,,,,,,
21.10.2021,"7,089.09","7,121.42","7,125.33","7,080.60",,-0.43%,,,,,,,
20.10.2021,"7,119.89","7,114.40","7,125.96","7,096.43",,0.08%,,,,,,,
19.10.2021,"7,114.40","7,100.89","7,120.08","7,086.77",,0.19%,,,,,,,
18.10.2021,"7,100.89","7,130.66","7,130.66","7,077.61",,-0.42%,,,,,,,
15.10.2021,"7,130.66","7,104.72","7,140.35","7,103.29",,0.37%,,,,,,,
14.10.2021,"7,104.72","7,039.78","7,113.05","7,039.78",,0.94%,,,,,,,
13.10.2021,"7,038.26","7,026.83","7,049.14","6,985.15",,0.16%,,,,,,,
12.10.2021,"7,026.83","7,043.21","7,043.21","6,961.01",,-0.23%,,,,,,,
11.10.2021,"7,043.21","6,992.66","7,043.21","6,983.10",,0.72%,,,,,,,
08.10.2021,"6,992.66","6,975.40","7,006.25","6,968.00",,0.25%,,,,,,,
07.10.2021,"6,975.40","6,894.43","6,992.05","6,894.43",,1.19%,,,,,,,
06.10.2021,"6,893.22","6,973.25","6,973.25","6,843.59",,-1.15%,,,,,,,
05.10.2021,"6,973.25","6,908.13","6,980.57","6,908.13",,0.94%,,,,,,,
04.10.2021,"6,908.13","6,923.96","6,968.70","6,899.96",,-0.23%,,,,,,,
01.10.2021,"6,923.96","6,982.44","6,982.44","6,887.07",,-0.84%,,,,,,,
30.09.2021,"6,982.44","7,003.86","7,054.55","6,968.79",,-0.22%,,,,,,,
29.09.2021,"6,998.15","6,919.33","7,007.36","6,918.10",,1.14%,,,,,,,
28.09.2021,"6,919.33","6,954.07","6,961.92","6,907.00",,-0.50%,,,,,,,
27.09.2021,"6,954.07","6,942.35","7,011.86","6,934.20",,0.17%,,,,,,,
24.09.2021,"6,942.35","6,968.80","6,970.65","6,932.36",,-0.38%,,,,,,,
23.09.2021,"6,968.80","6,973.74","7,021.05","6,961.25",,-0.06%,,,,,,,
22.09.2021,"6,973.14","6,872.34","6,980.14","6,872.34",,1.47%,,,,,,,
21.09.2021,"6,872.34","6,796.47","6,895.87","6,796.47",,1.12%,,,,,,,
20.09.2021,"6,796.47","6,855.27","6,855.27","6,722.02",,-0.86%,,,,,,,
17.09.2021,"6,855.27","6,918.12","6,982.31","6,833.66",,-0.91%,,,,,,,
16.09.2021,"6,918.12","6,907.30","6,949.14","6,907.13",,0.16%,,,,,,,
15.09.2021,"6,907.10","6,924.39","6,937.40","6,907.10",,-0.25%,,,,,,,
14.09.2021,"6,924.39","6,958.23","6,958.24","6,910.65",,-0.49%,,,,,,,
13.09.2021,"6,958.23","6,919.61","6,980.26","6,919.61",,0.56%,,,,,,,
10.09.2021,"6,919.61","6,914.70","6,945.23","6,905.06",,0.07%,,,,,,,
09.09.2021,"6,914.70","6,984.91","6,984.91","6,889.51",,-0.99%,,,,,,,
08.09.2021,"6,983.61","7,036.60","7,036.60","6,949.75",,-0.75%,,,,,,,
07.09.2021,"7,036.60","7,073.81","7,073.81","7,035.19",,-0.53%,,,,,,,
06.09.2021,"7,073.81","7,025.75","7,082.12","7,025.75",,0.68%,,,,,,,
03.09.2021,"7,025.75","7,050.90","7,068.94","7,011.51",,-0.36%,,,,,,,
02.09.2021,"7,050.90","7,037.06","7,055.71","7,017.25",,0.39%,,,,,,,
01.09.2021,"7,023.35","6,993.75","7,060.20","6,993.75",,0.42%,,,,,,,
31.08.2021,"6,993.75","7,021.56","7,033.82","6,966.57",,-0.40%,,,,,,,
27.08.2021,"7,021.56","6,998.94","7,030.98","6,982.78",,0.32%,,,,,,,
26.08.2021,"6,998.94","7,023.63","7,023.63","6,969.91",,-0.27%,,,,,,,
25.08.2021,"7,018.02","6,994.13","7,019.62","6,989.72",,0.34%,,,,,,,
24.08.2021,"6,994.13","6,977.67","6,997.94","6,945.33",,0.24%,,,,,,,
23.08.2021,"6,977.67","6,956.95","7,015.75","6,956.95",,0.30%,,,,,,,
20.08.2021,"6,956.95","6,928.44","6,964.52","6,902.53",,0.41%,,,,,,,
19.08.2021,"6,928.44","7,036.87","7,036.87","6,863.87",,-1.31%,,,,,,,
18.08.2021,"7,020.27","7,031.81","7,049.13","6,995.04",,-0.16%,,,,,,,
17.08.2021,"7,031.81","7,005.25","7,039.10","6,970.68",,0.38%,,,,,,,
16.08.2021,"7,005.25","7,068.64","7,068.64","6,969.80",,-0.90%,,,,,,,
13.08.2021,"7,068.64","7,043.69","7,074.26","7,043.58",,0.35%,,,,,,,
12.08.2021,"7,043.69","7,070.03","7,070.58","7,033.59",,-0.01%,,,,,,,
11.08.2021,"7,044.07","6,986.41","7,044.07","6,983.19",,0.83%,,,,,,,
10.08.2021,"6,986.41","6,958.37","6,991.91","6,942.35",,0.40%,,,,,,,
09.08.2021,"6,958.37","6,949.26","6,964.71","6,916.85",,0.13%,,,,,,,
06.08.2021,"6,949.26","6,946.80","6,961.39","6,930.48",,0.04%,,,,,,,
05.08.2021,"6,946.80","6,950.14","6,956.48","6,925.92",,0.07%,,,,,,,
04.08.2021,"6,942.23","6,924.56","6,960.44","6,924.56",,0.26%,,,,,,,
03.08.2021,"6,924.56","6,901.17","6,937.68","6,893.97",,0.34%,,,,,,,
02.08.2021,"6,901.17","6,853.01","6,930.35","6,853.01",,0.70%,,,,,,,
30.07.2021,"6,853.01","6,897.96","6,897.96","6,818.55",,-0.65%,,,,,,,
29.07.2021,"6,897.96","6,837.74","6,913.07","6,829.97",,0.92%,,,,,,,
28.07.2021,"6,835.30","6,815.28","6,841.84","6,794.55",,0.29%,,,,,,,
27.07.2021,"6,815.28","6,843.87","6,846.74","6,750.56",,-0.42%,,,,,,,
26.07.2021,"6,843.87","6,845.96","6,856.75","6,800.27",,-0.03%,,,,,,,
23.07.2021,"6,845.96","6,788.22","6,851.52","6,788.22",,0.85%,,,,,,,
22.07.2021,"6,788.22","6,817.42","6,837.56","6,776.47",,-0.41%,,,,,,,
21.07.2021,"6,816.17","6,702.08","6,825.40","6,702.08",,1.70%,,,,,,,
20.07.2021,"6,702.08","6,666.29","6,749.57","6,649.61",,0.54%,,,,,,,
19.07.2021,"6,666.29","6,825.73","6,825.73","6,635.75",,-2.34%,,,,,,,
16.07.2021,"6,825.73","6,829.56","6,873.10","6,796.48",,-0.06%,,,,,,,
15.07.2021,"6,829.56","6,906.67","6,926.72","6,822.74",,-1.12%,,,,,,,
14.07.2021,"6,906.67","6,939.32","6,939.32","6,889.53",,-0.47%,,,,,,,
13.07.2021,"6,939.32","6,940.01","6,966.33","6,931.09",,-0.01%,,,,,,,
12.07.2021,"6,940.01","6,936.56","6,949.21","6,882.33",,0.05%,,,,,,,
09.07.2021,"6,936.56","6,847.71","6,936.56","6,847.28",,1.30%,,,,,,,
08.07.2021,"6,847.71","6,964.94","6,964.94","6,799.90",,-1.61%,,,,,,,
07.07.2021,"6,959.86","6,911.06","6,962.44","6,911.06",,0.71%,,,,,,,
06.07.2021,"6,911.06","6,973.38","6,978.91","6,886.58",,-0.89%,,,,,,,
05.07.2021,"6,973.38","6,932.84","6,976.41","6,921.40",,0.58%,,,,,,,
02.07.2021,"6,932.84","6,934.69","6,970.70","6,920.22",,-0.03%,,,,,,,
01.07.2021,"6,934.69","6,849.35","6,943.50","6,849.35",,1.26%,,,,,,,
30.06.2021,"6,848.31","6,897.04","6,909.84","6,822.13",,-0.71%,,,,,,,
29.06.2021,"6,897.04","6,882.86","6,929.36","6,881.77",,0.21%,,,,,,,
28.06.2021,"6,882.86","6,944.25","6,944.40","6,881.86",,-0.88%,,,,,,,
25.06.2021,"6,944.25","6,918.86","6,947.19","6,918.69",,0.37%,,,,,,,
24.06.2021,"6,918.86","6,883.91","6,928.04","6,880.84",,0.59%,,,,,,,
23.06.2021,"6,878.28","6,893.79","6,932.09","6,878.28",,-0.22%,,,,,,,
22.06.2021,"6,893.79","6,866.84","6,902.21","6,865.71",,0.39%,,,,,,,
21.06.2021,"6,866.84","6,823.26","6,869.52","6,756.32",,0.64%,,,,,,,
18.06.2021,"6,823.26","6,955.46","6,956.62","6,814.77",,-1.90%,,,,,,,
17.06.2021,"6,955.46","6,986.11","6,986.11","6,935.55",,-0.42%,,,,,,,
16.06.2021,"6,984.75","6,972.63","7,016.43","6,969.44",,0.17%,,,,,,,
15.06.2021,"6,972.63","6,947.55","6,989.30","6,943.69",,0.36%,,,,,,,
14.06.2021,"6,947.55","6,935.28","6,987.97","6,933.07",,0.18%,,,,,,,
11.06.2021,"6,935.28","6,890.67","6,941.73","6,890.67",,0.65%,,,,,,,
10.06.2021,"6,890.67","6,883.70","6,919.41","6,882.74",,0.12%,,,,,,,
09.06.2021,"6,882.31","6,895.99","6,896.61","6,848.30",,-0.20%,,,,,,,
