תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,,
19.07.2017,4.6451,4.6513,4.6842,4.6383,,-0.19%,,,,,,,,
18.07.2017,4.6541,4.6739,4.6963,4.635,,-0.36%,,,,,,,,
17.07.2017,4.6707,4.6459,4.6807,4.6258,,0.31%,,,,,,,,
14.07.2017,4.6563,4.5751,4.6646,4.5736,,1.68%,,,,,,,,
13.07.2017,4.5793,4.5648,4.5949,4.5591,,0.42%,,,,,,,,
12.07.2017,4.5603,4.579,4.588,4.5514,,-0.42%,,,,,,,,
11.07.2017,4.5796,4.5713,4.625,4.5658,,0.22%,,,,,,,,
10.07.2017,4.5697,4.5606,4.5809,4.5537,,0.14%,,,,,,,,
07.07.2017,4.5633,4.577,4.5785,4.5453,,-0.29%,,,,,,,,
06.07.2017,4.5764,4.5377,4.5839,4.5308,,0.84%,,,,,,,,
05.07.2017,4.5385,4.5384,4.5526,4.5319,,-0.07%,,,,,,,,
04.07.2017,4.5419,4.5339,4.5569,4.5261,,0.17%,,,,,,,,
03.07.2017,4.5344,4.5408,4.5514,4.5234,,-0.22%,,,,,,,,
30.06.2017,4.5443,4.5399,4.5583,4.5271,,0.11%,,,,,,,,
29.06.2017,4.5395,4.5325,4.5543,4.5247,,0.23%,,,,,,,,
28.06.2017,4.5291,4.5089,4.561,4.4935,,0.44%,,,,,,,,
27.06.2017,4.5093,4.4817,4.5218,4.4722,,0.64%,,,,,,,,
26.06.2017,4.4807,4.5028,4.5199,4.4752,,-0.46%,,,,,,,,
23.06.2017,4.5015,4.498,4.5156,4.4939,,0.07%,,,,,,,,
22.06.2017,4.4983,4.4847,4.5059,4.4793,,0.31%,,,,,,,,
21.06.2017,4.4844,4.4728,4.5054,4.4596,,0.25%,,,,,,,,
20.06.2017,4.4733,4.492,4.5065,4.4676,,-0.46%,,,,,,,,
19.06.2017,4.4939,4.5053,4.5165,4.4839,,-0.05%,,,,,,,,
16.06.2017,4.4961,4.5012,4.5186,4.4934,,-0.11%,,,,,,,,
15.06.2017,4.501,4.4917,4.5154,4.468,,0.24%,,,,,,,,
14.06.2017,4.4901,4.4995,4.5128,4.4811,,-0.21%,,,,,,,,
13.06.2017,4.4997,4.4842,4.5038,4.4746,,0.38%,,,,,,,,
12.06.2017,4.4828,4.4908,4.5107,4.466,,-0.40%,,,,,,,,
09.06.2017,4.5008,4.5718,4.5727,4.4665,,-1.48%,,,,,,,,
08.06.2017,4.5683,4.5868,4.5953,4.5578,,-0.40%,,,,,,,,
07.06.2017,4.5866,4.5721,4.5939,4.5622,,0.32%,,,,,,,,
06.06.2017,4.5719,4.5684,4.5901,4.56,,0.00%,,,,,,,,
05.06.2017,4.5717,4.5617,4.5984,4.5593,,0.03%,,,,,,,,
02.06.2017,4.5704,4.5794,4.5888,4.5588,,-0.17%,,,,,,,,
01.06.2017,4.5782,4.559,4.5926,4.5454,,0.36%,,,,,,,,
31.05.2017,4.562,4.5607,4.5774,4.5309,,0.08%,,,,,,,,
30.05.2017,4.5582,4.5735,4.5886,4.5497,,-0.38%,,,,,,,,
29.05.2017,4.5754,4.5779,4.5969,4.5699,,-0.18%,,,,,,,,
26.05.2017,4.5836,4.623,4.6236,4.5693,,-0.74%,,,,,,,,
25.05.2017,4.6178,4.6466,4.657,4.612,,-0.66%,,,,,,,,
24.05.2017,4.6483,4.6546,4.6723,4.6341,,-0.17%,,,,,,,,
23.05.2017,4.6563,4.6608,4.6799,4.6471,,-0.09%,,,,,,,,
22.05.2017,4.6606,4.6578,4.6752,4.6447,,-0.15%,,,,,,,,
19.05.2017,4.6674,4.6498,4.676,4.6414,,0.40%,,,,,,,,
18.05.2017,4.6486,4.6806,4.7202,4.633,,-0.71%,,,,,,,,
17.05.2017,4.682,4.6466,4.6957,4.6365,,0.72%,,,,,,,,
16.05.2017,4.6487,4.6521,4.6665,4.631,,0.03%,,,,,,,,
15.05.2017,4.6475,4.6391,4.6626,4.6337,,0.15%,,,,,,,,
12.05.2017,4.6407,4.6493,4.6559,4.6289,,-0.22%,,,,,,,,
11.05.2017,4.651,4.6607,4.6841,4.6388,,-0.20%,,,,,,,,
10.05.2017,4.6604,4.6651,4.6898,4.6551,,-0.10%,,,,,,,,
09.05.2017,4.6651,4.6597,4.6753,4.6428,,0.13%,,,,,,,,
08.05.2017,4.6589,4.6616,4.6776,4.648,,0.00%,,,,,,,,
05.05.2017,4.659,4.6555,4.6769,4.6483,,-0.03%,,,,,,,,
04.05.2017,4.6603,4.6601,4.6813,4.6477,,0.07%,,,,,,,,
03.05.2017,4.657,4.6668,4.6823,4.6513,,-0.21%,,,,,,,,
02.05.2017,4.6666,4.6569,4.6708,4.6395,,0.22%,,,,,,,,
01.05.2017,4.6565,4.6922,4.6937,4.6539,,-0.76%,,,,,,,,
28.04.2017,4.692,4.6855,4.7002,4.6635,,0.13%,,,,,,,,
27.04.2017,4.686,4.6738,4.7061,4.6688,,0.28%,,,,,,,,
26.04.2017,4.673,4.6754,4.6864,4.6531,,-0.01%,,,,,,,,
25.04.2017,4.6734,4.6674,4.6809,4.6581,,0.08%,,,,,,,,
24.04.2017,4.6697,4.711,4.7248,4.6559,,-0.73%,,,,,,,,
21.04.2017,4.7042,4.7023,4.7248,4.6879,,-0.02%,,,,,,,,
20.04.2017,4.705,4.6897,4.7166,4.6823,,0.27%,,,,,,,,
19.04.2017,4.6925,4.7088,4.7368,4.687,,-0.26%,,,,,,,,
18.04.2017,4.7046,4.5971,4.7381,4.5787,,2.35%,,,,,,,,
17.04.2017,4.5966,4.5898,4.6054,4.5811,,0.43%,,,,,,,,
14.04.2017,4.577,4.5808,4.5896,4.5738,,-0.05%,,,,,,,,
13.04.2017,4.5793,4.5624,4.5964,4.5595,,0.28%,,,,,,,,
12.04.2017,4.5663,4.5704,4.5895,4.5541,,-0.03%,,,,,,,,
11.04.2017,4.5677,4.5411,4.5729,4.5336,,0.55%,,,,,,,,
10.04.2017,4.5429,4.518,4.5542,4.5118,,0.45%,,,,,,,,
07.04.2017,4.5225,4.5499,4.564,4.5113,,-0.52%,,,,,,,,
06.04.2017,4.5461,4.5526,4.5691,4.5378,,-0.14%,,,,,,,,
05.04.2017,4.5526,4.5446,4.5675,4.5361,,0.21%,,,,,,,,
04.04.2017,4.5429,4.5338,4.5516,4.5113,,0.11%,,,,,,,,
03.04.2017,4.538,4.5577,4.5656,4.5268,,-0.45%,,,,,,,,
31.03.2017,4.5583,4.5282,4.5597,4.5189,,0.66%,,,,,,,,
30.03.2017,4.5282,4.4966,4.54,4.4866,,0.66%,,,,,,,,
29.03.2017,4.4984,4.4995,4.5239,4.4732,,-0.03%,,,,,,,,
28.03.2017,4.4998,4.5357,4.5558,4.4953,,-0.81%,,,,,,,,
27.03.2017,4.5365,4.535,4.5611,4.5312,,0.09%,,,,,,,,
24.03.2017,4.5324,4.5736,4.5742,4.5309,,-0.83%,,,,,,,,
23.03.2017,4.5705,4.5477,4.5762,4.5411,,0.41%,,,,,,,,
22.03.2017,4.5517,4.5384,4.5709,4.5287,,0.38%,,,,,,,,
21.03.2017,4.5344,4.4825,4.5492,4.4718,,1.20%,,,,,,,,
20.03.2017,4.4806,4.5011,4.5183,4.4699,,-0.52%,,,,,,,,
17.03.2017,4.504,4.489,4.5119,4.4715,,0.44%,,,,,,,,
16.03.2017,4.4844,4.4562,4.4955,4.4399,,0.50%,,,,,,,,
15.03.2017,4.462,4.4595,4.4972,4.4448,,0.14%,,,,,,,,
14.03.2017,4.4557,4.4801,4.4833,4.4341,,-0.54%,,,,,,,,
13.03.2017,4.4801,4.4642,4.4855,4.4557,,0.14%,,,,,,,,
10.03.2017,4.474,4.483,4.4887,4.4635,,-0.18%,,,,,,,,
09.03.2017,4.4822,4.4936,4.5053,4.4783,,-0.21%,,,,,,,,
08.03.2017,4.4917,4.4822,4.496,4.4724,,0.12%,,,,,,,,
07.03.2017,4.4862,4.502,4.5102,4.4786,,-0.30%,,,,,,,,
06.03.2017,4.4997,4.5517,4.555,4.4936,,-1.00%,,,,,,,,
03.03.2017,4.545,4.5339,4.5488,4.5102,,0.27%,,,,,,,,
02.03.2017,4.5327,4.5012,4.5434,4.4867,,0.69%,,,,,,,,
01.03.2017,4.5018,4.5138,4.5234,4.4662,,-0.24%,,,,,,,,
28.02.2017,4.5127,4.561,4.5663,4.5061,,-1.07%,,,,,,,,
27.02.2017,4.5616,4.6098,4.6168,4.5448,,-0.87%,,,,,,,,
24.02.2017,4.6015,4.6425,4.658,4.591,,-0.94%,,,,,,,,
23.02.2017,4.6451,4.602,4.6499,4.5976,,0.93%,,,,,,,,
22.02.2017,4.6025,4.6166,4.6372,4.5982,,-0.29%,,,,,,,,
21.02.2017,4.616,4.6218,4.6291,4.5836,,-0.26%,,,,,,,,
20.02.2017,4.628,4.6048,4.6351,4.5888,,0.56%,,,,,,,,
17.02.2017,4.6021,4.6474,4.6548,4.5926,,-0.87%,,,,,,,,
16.02.2017,4.6425,4.649,4.6787,4.6277,,-0.24%,,,,,,,,
15.02.2017,4.6536,4.6772,4.6862,4.639,,-0.41%,,,,,,,,
14.02.2017,4.6727,4.6966,4.7095,4.6604,,-0.52%,,,,,,,,
13.02.2017,4.6969,4.682,4.7056,4.6749,,0.12%,,,,,,,,
10.02.2017,4.6912,4.6851,4.6968,4.6621,,0.23%,,,,,,,,
09.02.2017,4.6803,4.7001,4.7153,4.6756,,-0.43%,,,,,,,,
08.02.2017,4.7005,4.6917,4.7035,4.6707,,0.12%,,,,,,,,
07.02.2017,4.6948,4.6677,4.705,4.635,,0.67%,,,,,,,,
06.02.2017,4.6634,4.6866,4.6933,4.6464,,-0.51%,,,,,,,,
03.02.2017,4.6872,4.7142,4.7189,4.6753,,-0.53%,,,,,,,,
02.02.2017,4.7124,4.7778,4.7934,4.6998,,-1.37%,,,,,,,,
01.02.2017,4.778,4.7428,4.7936,4.7314,,0.78%,,,,,,,,
31.01.2017,4.741,4.7157,4.7543,4.6754,,0.60%,,,,,,,,
30.01.2017,4.7129,4.7358,4.7553,4.7009,,-0.59%,,,,,,,,
27.01.2017,4.7408,4.7808,4.7865,4.7271,,-0.71%,,,,,,,,
26.01.2017,4.7746,4.782,4.7994,4.7537,,-0.12%,,,,,,,,
25.01.2017,4.7805,4.747,4.784,4.7321,,0.73%,,,,,,,,
24.01.2017,4.7459,4.7481,4.7556,4.6999,,-0.13%,,,,,,,,
23.01.2017,4.7522,4.709,4.7608,4.7065,,0.89%,,,,,,,,
20.01.2017,4.7105,4.71,4.7242,4.6749,,0.01%,,,,,,,,
19.01.2017,4.71,4.687,4.7153,4.6753,,0.54%,,,,,,,,
18.01.2017,4.6849,4.7275,4.7314,4.6741,,-0.94%,,,,,,,,
17.01.2017,4.7294,4.6151,4.7352,4.6006,,2.47%,,,,,,,,
16.01.2017,4.6155,4.6064,4.6289,4.5724,,-0.76%,,,,,,,,
13.01.2017,4.6509,4.6535,4.6852,4.6376,,-0.07%,,,,,,,,
12.01.2017,4.6543,4.6821,4.7132,4.6454,,-0.62%,,,,,,,,
11.01.2017,4.6834,4.6839,4.7075,4.6435,,-0.01%,,,,,,,,
10.01.2017,4.6838,4.6739,4.6914,4.6521,,0.20%,,,,,,,,
09.01.2017,4.6745,4.7152,4.7184,4.664,,-1.05%,,,,,,,,
06.01.2017,4.7241,4.7794,4.7885,4.7172,,-1.14%,,,,,,,,
05.01.2017,4.7787,4.7529,4.7835,4.722,,0.56%,,,,,,,,
04.01.2017,4.7519,4.7271,4.7664,4.7166,,0.43%,,,,,,,,
03.01.2017,4.7316,4.7279,4.7579,4.717,,0.06%,,,,,,,,
02.01.2017,4.7286,4.7595,4.7633,4.7255,,-0.60%,,,,,,,,
30.12.2016,4.7571,4.7169,4.7658,4.7044,,0.87%,,,,,,,,
29.12.2016,4.7161,4.7154,4.7341,4.6964,,0.04%,,,,,,,,
28.12.2016,4.7143,4.7114,4.7378,4.6937,,0.01%,,,,,,,,
27.12.2016,4.7138,4.6892,4.7551,4.6782,,0.47%,,,,,,,,
26.12.2016,4.6917,4.6964,4.7082,4.6851,,-0.25%,,,,,,,,
23.12.2016,4.7034,4.6877,4.7131,4.666,,0.32%,,,,,,,,
22.12.2016,4.6882,4.7291,4.7442,4.6848,,-0.82%,,,,,,,,
21.12.2016,4.7271,4.7535,4.7622,4.7149,,-0.51%,,,,,,,,
20.12.2016,4.7514,4.7915,4.7945,4.7389,,-0.81%,,,,,,,,
19.12.2016,4.7904,4.8322,4.8401,4.7695,,-1.13%,,,,,,,,
16.12.2016,4.8451,4.7929,4.8572,4.7722,,1.25%,,,,,,,,
15.12.2016,4.7855,4.8045,4.8255,4.7725,,-0.49%,,,,,,,,
14.12.2016,4.809,4.8194,4.8529,4.8007,,-0.21%,,,,,,,,
13.12.2016,4.819,4.8372,4.8541,4.8117,,-0.31%,,,,,,,,
12.12.2016,4.834,4.8095,4.8439,4.8005,,0.38%,,,,,,,,
09.12.2016,4.8159,4.802,4.8347,4.7897,,0.36%,,,,,,,,
08.12.2016,4.7986,4.7823,4.8162,4.7785,,0.22%,,,,,,,,
07.12.2016,4.7881,4.8343,4.843,4.7713,,-0.97%,,,,,,,,
06.12.2016,4.8348,4.8603,4.8713,4.8198,,-0.45%,,,,,,,,
05.12.2016,4.8566,4.8704,4.8747,4.8285,,-0.38%,,,,,,,,
02.12.2016,4.875,4.8269,4.8819,4.8153,,1.13%,,,,,,,,
01.12.2016,4.8207,4.7905,4.8677,4.7877,,0.59%,,,,,,,,
30.11.2016,4.7924,4.7926,4.8044,4.76,,0.05%,,,,,,,,
29.11.2016,4.7901,4.771,4.8068,4.7523,,0.41%,,,,,,,,
28.11.2016,4.7704,4.8248,4.8429,4.759,,-1.28%,,,,,,,,
25.11.2016,4.8322,4.8134,4.838,4.8065,,0.19%,,,,,,,,
24.11.2016,4.8228,4.8133,4.8507,4.8011,,0.25%,,,,,,,,
23.11.2016,4.8109,4.7983,4.8336,4.7737,,0.25%,,,,,,,,
22.11.2016,4.7988,4.8313,4.8392,4.7705,,-0.68%,,,,,,,,
21.11.2016,4.8317,4.7972,4.8449,4.7653,,0.75%,,,,,,,,
18.11.2016,4.7957,4.8021,4.82,4.7661,,-0.10%,,,,,,,,
17.11.2016,4.8007,4.7938,4.8195,4.7783,,0.17%,,,,,,,,
16.11.2016,4.7927,4.7838,4.8136,4.7738,,0.15%,,,,,,,,
15.11.2016,4.7854,4.8095,4.8294,4.756,,-0.51%,,,,,,,,
14.11.2016,4.8097,4.829,4.8469,4.7907,,-0.59%,,,,,,,,
11.11.2016,4.8383,4.8107,4.8788,4.7957,,0.44%,,,,,,,,
10.11.2016,4.8171,4.7329,4.8328,4.7235,,1.65%,,,,,,,,
09.11.2016,4.7389,4.7033,4.7709,4.6817,,0.65%,,,,,,,,
08.11.2016,4.7085,4.72,4.7503,4.6953,,-0.44%,,,,,,,,
07.11.2016,4.7293,4.7561,4.7683,4.71,,-0.32%,,,,,,,,
04.11.2016,4.7444,4.7479,4.7748,4.73,,-0.13%,,,,,,,,
03.11.2016,4.7505,4.6877,4.7688,4.6802,,1.23%,,,,,,,,
02.11.2016,4.6929,4.6665,4.7178,4.6476,,0.48%,,,,,,,,
01.11.2016,4.6706,4.6867,4.7158,4.6494,,-0.53%,,,,,,,,
31.10.2016,4.6954,4.6833,4.7041,4.6524,,0.20%,,,,,,,,
28.10.2016,4.6859,4.6804,4.7027,4.6663,,-0.02%,,,,,,,,
27.10.2016,4.6868,4.7092,4.7177,4.6742,,-0.51%,,,,,,,,
26.10.2016,4.711,4.6854,4.7133,4.6638,,0.48%,,,,,,,,
25.10.2016,4.6887,4.717,4.7273,4.6479,,-0.74%,,,,,,,,
24.10.2016,4.7237,4.7096,4.7363,4.6949,,0.04%,,,,,,,,
21.10.2016,4.7218,4.7115,4.7367,4.6867,,0.17%,,,,,,,,
20.10.2016,4.714,4.7068,4.7241,4.6828,,0.02%,,,,,,,,
19.10.2016,4.7131,4.6967,4.7221,4.6779,,0.24%,,,,,,,,
18.10.2016,4.7016,4.6586,4.7191,4.6537,,0.82%,,,,,,,,
17.10.2016,4.6635,4.6563,4.6726,4.6306,,0.18%,,,,,,,,
14.10.2016,4.6553,4.6594,4.6904,4.631,,-0.12%,,,,,,,,
13.10.2016,4.661,4.6552,4.6736,4.625,,0.05%,,,,,,,,
12.10.2016,4.6585,4.6084,4.6959,4.6015,,0.97%,,,,,,,,
11.10.2016,4.6138,4.6791,4.6921,4.5993,,-1.53%,,,,,,,,
10.10.2016,4.6857,4.7159,4.7342,4.6684,,-0.68%,,,,,,,,
07.10.2016,4.718,4.7719,4.7809,4.4729,,-1.18%,,,,,,,,
06.10.2016,4.7744,4.8032,4.8133,4.7646,,-0.68%,,,,,,,,
05.10.2016,4.8073,4.8042,4.8232,4.773,,-0.01%,,,,,,,,
04.10.2016,4.8078,4.8262,4.8368,4.7939,,-0.45%,,,,,,,,
03.10.2016,4.8293,4.8582,4.8653,4.813,,-0.69%,,,,,,,,
30.09.2016,4.8627,4.8609,4.8919,4.8456,,-0.13%,,,,,,,,
29.09.2016,4.869,4.8792,4.9044,4.8531,,-0.35%,,,,,,,,
28.09.2016,4.8863,4.8738,4.9047,4.8616,,0.14%,,,,,,,,
27.09.2016,4.8794,4.8623,4.8923,4.8368,,0.28%,,,,,,,,
26.09.2016,4.8658,4.8639,4.8913,4.8494,,-0.31%,,,,,,,,
23.09.2016,4.881,4.914,4.9275,4.8531,,-0.75%,,,,,,,,
22.09.2016,4.9177,4.8997,4.9324,4.8954,,0.27%,,,,,,,,
21.09.2016,4.9047,4.9054,4.9196,4.8783,,-0.06%,,,,,,,,
20.09.2016,4.9078,4.9115,4.9312,4.8814,,-0.22%,,,,,,,,
19.09.2016,4.9184,4.8971,4.9479,4.8959,,0.24%,,,,,,,,
16.09.2016,4.9068,4.9922,5.01,4.8978,,-1.78%,,,,,,,,
15.09.2016,4.9958,5.007,5.0249,4.9612,,-0.34%,,,,,,,,
14.09.2016,5.0126,4.9891,5.0187,4.9692,,0.36%,,,,,,,,
13.09.2016,4.9947,5.0201,5.041,4.9762,,-0.59%,,,,,,,,
12.09.2016,5.0244,4.9756,5.0381,4.9704,,0.63%,,,,,,,,
09.09.2016,4.9928,4.989,5.0171,4.9726,,-0.02%,,,,,,,,
08.09.2016,4.9936,5.0089,5.0215,4.9803,,-0.37%,,,,,,,,
07.09.2016,5.0119,5.0444,5.0626,4.9922,,-0.68%,,,,,,,,
06.09.2016,5.0464,4.9981,5.0507,4.9981,,0.76%,,,,,,,,
05.09.2016,5.0084,4.9911,5.0402,4.9837,,0.12%,,,,,,,,
02.09.2016,5.0025,5.0025,5.0217,4.9766,,-0.06%,,,,,,,,
01.09.2016,5.0055,4.9564,5.0319,4.9503,,0.91%,,,,,,,,
31.08.2016,4.9603,4.9586,4.9905,4.9443,,-0.03%,,,,,,,,
30.08.2016,4.962,4.9622,4.9759,4.9343,,-0.02%,,,,,,,,
29.08.2016,4.9629,4.9563,4.9707,4.9393,,0.04%,,,,,,,,
26.08.2016,4.961,4.9571,4.9824,4.9358,,0.01%,,,,,,,,
25.08.2016,4.9605,4.9783,4.993,4.9423,,-0.43%,,,,,,,,
24.08.2016,4.9819,4.9717,5.002,4.9622,,0.02%,,,,,,,,
23.08.2016,4.9809,4.9573,4.9902,4.9464,,0.37%,,,,,,,,
22.08.2016,4.9626,4.9105,4.9702,4.9023,,0.65%,,,,,,,,
19.08.2016,4.9305,4.9562,4.9636,4.8996,,-0.55%,,,,,,,,
18.08.2016,4.9576,4.9363,4.9903,4.9255,,0.29%,,,,,,,,
17.08.2016,4.9432,4.9267,4.9573,4.907,,0.19%,,,,,,,,
16.08.2016,4.934,4.8851,4.9384,4.8751,,0.89%,,,,,,,,
15.08.2016,4.8903,4.9078,4.9339,4.875,,-0.67%,,,,,,,,
12.08.2016,4.9231,4.9346,4.9647,4.904,,-0.36%,,,,,,,,
11.08.2016,4.941,4.9602,4.9803,4.9242,,-0.53%,,,,,,,,
10.08.2016,4.9672,4.958,4.9939,4.9479,,0.14%,,,,,,,,
09.08.2016,4.9604,4.9766,4.9893,4.9412,,-0.40%,,,,,,,,
08.08.2016,4.9802,4.9968,5.0236,4.9697,,-0.65%,,,,,,,,
05.08.2016,5.0127,5.0118,5.0424,4.9828,,-0.04%,,,,,,,,
04.08.2016,5.0148,5.0898,5.1049,5.0085,,-1.59%,,,,,,,,
03.08.2016,5.096,5.0817,5.1159,5.0646,,0.17%,,,,,,,,
02.08.2016,5.0873,5.0225,5.0976,5.0135,,1.25%,,,,,,,,
01.08.2016,5.0243,5.0431,5.0596,5.0023,,-0.38%,,,,,,,,
29.07.2016,5.0437,5.0334,5.0733,5.0166,,0.15%,,,,,,,,
28.07.2016,5.0362,5.0663,5.0867,5.0129,,-0.67%,,,,,,,,
27.07.2016,5.0701,5.0413,5.0818,5.0139,,0.52%,,,,,,,,
26.07.2016,5.0441,5.0466,5.0643,5.0102,,-0.16%,,,,,,,,
25.07.2016,5.0522,5.0218,5.0682,5.02,,0.26%,,,,,,,,
22.07.2016,5.0392,5.0815,5.1072,5.0093,,-0.91%,,,,,,,,
21.07.2016,5.0854,5.0864,5.1186,5.0633,,-0.19%,,,,,,,,
20.07.2016,5.0951,5.0544,5.1078,5.0355,,0.72%,,,,,,,,
19.07.2016,5.0585,5.1035,5.1151,5.0393,,-1.03%,,,,,,,,
18.07.2016,5.111,5.0887,5.1345,5.0746,,0.11%,,,,,,,,
15.07.2016,5.1056,5.1332,5.1928,5.0725,,-0.62%,,,,,,,,
14.07.2016,5.1372,5.0776,5.1913,5.0508,,1.05%,,,,,,,,
13.07.2016,5.0836,5.1224,5.1659,5.0615,,-0.78%,,,,,,,,
12.07.2016,5.1238,5.0414,5.1508,5.0296,,1.53%,,,,,,,,
11.07.2016,5.0466,5.0268,5.056,4.9849,,0.32%,,,,,,,,
08.07.2016,5.0306,5.0089,5.0572,4.9949,,0.35%,,,,,,,,
07.07.2016,5.0131,5.0108,5.0632,4.9896,,-0.08%,,,,,,,,
06.07.2016,5.0172,5.0628,5.0732,4.9788,,-1.05%,,,,,,,,
05.07.2016,5.0703,5.1176,5.126,5.0357,,-0.97%,,,,,,,,
04.07.2016,5.12,5.0897,5.1395,5.0805,,0.32%,,,,,,,,
01.07.2016,5.1039,5.1258,5.1512,5.0875,,-0.56%,,,,,,,,
30.06.2016,5.1325,5.1692,5.1995,5.0929,,-0.73%,,,,,,,,
29.06.2016,5.1705,5.1586,5.2188,5.1362,,-0.07%,,,,,,,,
28.06.2016,5.174,5.1221,5.2151,5.1136,,0.66%,,,,,,,,
27.06.2016,5.1403,5.2753,5.2908,5.0966,,-3.20%,,,,,,,,
24.06.2016,5.3105,5.668,5.7438,5.1391,,-6.44%,,,,,,,,
23.06.2016,5.6759,5.642,5.7196,5.6297,,0.44%,,,,,,,,
22.06.2016,5.6508,5.6473,5.7016,5.6228,,-0.02%,,,,,,,,
21.06.2016,5.6521,5.6664,5.7143,5.6303,,-0.32%,,,,,,,,
20.06.2016,5.6702,5.5371,5.6849,5.5371,,2.03%,,,,,,,,
17.06.2016,5.5576,5.4933,5.5709,5.4832,,1.04%,,,,,,,,
16.06.2016,5.5006,5.4682,5.5253,5.4331,,0.44%,,,,,,,,
15.06.2016,5.4763,5.4697,5.5214,5.4528,,0.03%,,,,,,,,
14.06.2016,5.4749,5.5063,5.511,5.446,,-0.63%,,,,,,,,
13.06.2016,5.5096,5.4886,5.5267,5.4501,,0.24%,,,,,,,,
10.06.2016,5.4965,5.537,5.5692,5.4647,,-0.88%,,,,,,,,
09.06.2016,5.5452,5.5517,5.5817,5.5336,,-0.27%,,,,,,,,
08.06.2016,5.5601,5.5659,5.5987,5.5444,,-0.26%,,,,,,,,
07.06.2016,5.5747,5.517,5.6006,5.5124,,0.93%,,,,,,,,
06.06.2016,5.5232,5.5723,5.5831,5.4964,,-1.06%,,,,,,,,
03.06.2016,5.5823,5.5624,5.6143,5.5526,,0.24%,,,,,,,,
02.06.2016,5.5689,5.5446,5.5859,5.5405,,0.31%,,,,,,,,
01.06.2016,5.5515,5.5707,5.5921,5.5376,,-0.44%,,,,,,,,
31.05.2016,5.5758,5.6356,5.6643,5.5654,,-1.17%,,,,,,,,
30.05.2016,5.6419,5.6145,5.6537,5.6047,,0.32%,,,,,,,,
27.05.2016,5.6238,5.6124,5.6536,5.6043,,0.07%,,,,,,,,
26.05.2016,5.6198,5.6447,5.6744,5.6079,,-0.49%,,,,,,,,
25.05.2016,5.6477,5.6322,5.67,5.6161,,0.18%,,,,,,,,
24.05.2016,5.6377,5.5886,5.6569,5.5859,,0.73%,,,,,,,,
23.05.2016,5.5968,5.6202,5.6495,5.5798,,-0.53%,,,,,,,,
20.05.2016,5.6266,5.6438,5.6615,5.6064,,-0.45%,,,,,,,,
19.05.2016,5.6519,5.6134,5.6677,5.5948,,0.58%,,,,,,,,
18.05.2016,5.6192,5.5133,5.6261,5.4986,,1.82%,,,,,,,,
17.05.2016,5.519,5.4994,5.5453,5.4913,,0.28%,,,,,,,,
16.05.2016,5.5035,5.4131,5.5108,5.4086,,1.26%,,,,,,,,
13.05.2016,5.4348,5.4398,5.4517,5.4135,,-0.15%,,,,,,,,
12.05.2016,5.443,5.4181,5.4747,5.4006,,0.34%,,,,,,,,
11.05.2016,5.4246,5.4468,5.4698,5.4098,,-0.50%,,,,,,,,
10.05.2016,5.452,5.4465,5.4732,5.435,,0.00%,,,,,,,,
09.05.2016,5.4519,5.4647,5.4779,5.4278,,-0.31%,,,,,,,,
06.05.2016,5.4691,5.4834,5.5156,5.4512,,-0.38%,,,,,,,,
05.05.2016,5.4901,5.4838,5.5099,5.4517,,0.00%,,,,,,,,
04.05.2016,5.4903,5.49,5.5178,5.4483,,-0.06%,,,,,,,,
03.05.2016,5.4935,5.4999,5.5261,5.4689,,-0.19%,,,,,,,,
02.05.2016,5.5039,5.4521,5.5146,5.4398,,0.83%,,,,,,,,
29.04.2016,5.4585,5.4886,5.5142,5.4432,,-0.70%,,,,,,,,
28.04.2016,5.497,5.4494,5.5073,5.4436,,0.72%,,,,,,,,
27.04.2016,5.4578,5.4758,5.5193,5.4247,,-0.45%,,,,,,,,
26.04.2016,5.4827,5.4405,5.5171,5.4363,,0.64%,,,,,,,,
25.04.2016,5.4481,5.4333,5.479,5.4267,,0.29%,,,,,,,,
22.04.2016,5.4324,5.3921,5.4436,5.387,,0.64%,,,,,,,,
21.04.2016,5.398,5.3958,5.4319,5.3809,,0.00%,,,,,,,,
20.04.2016,5.3982,5.3995,5.42,5.3868,,-0.18%,,,,,,,,
19.04.2016,5.4077,5.3832,5.4321,5.3774,,0.40%,,,,,,,,
18.04.2016,5.3861,5.3716,5.3999,5.3316,,0.31%,,,,,,,,
15.04.2016,5.3692,5.3553,5.3864,5.3387,,0.20%,,,,,,,,
14.04.2016,5.3585,5.3554,5.3715,5.3288,,-0.03%,,,,,,,,
13.04.2016,5.3601,5.3738,5.3875,5.3428,,-0.40%,,,,,,,,
12.04.2016,5.3816,5.3467,5.4062,5.3364,,0.52%,,,,,,,,
11.04.2016,5.3536,5.3275,5.3977,5.32,,0.39%,,,,,,,,
08.04.2016,5.3327,5.3223,5.3684,5.3077,,0.12%,,,,,,,,
07.04.2016,5.3264,5.3532,5.3738,5.3054,,-0.60%,,,,,,,,
06.04.2016,5.3583,5.4008,5.4077,5.3398,,-0.83%,,,,,,,,
05.04.2016,5.403,5.3907,5.4234,5.3791,,0.12%,,,,,,,,
04.04.2016,5.3963,5.368,5.4217,5.3521,,0.41%,,,,,,,,
01.04.2016,5.3741,5.3823,5.4506,5.3447,,-0.24%,,,,,,,,
